FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S
SN000162,61761.1395,LSST-i,DDF,111314,11.489,4096,1,34.84,2.32,181.9,14.8825,DDF,114595,11.653,4096,1,34.84,2.32,181.9,14.8578
SN000162,61761.1492,LSST-r,DDF,0,100000000,1024,1,34.89,2.51,122.4,14.1105,DDF,0,100000000,1024,1,34.89,2.51,122.4,14.1149
SN001526,61342.0978,LSST-g,DDF,0,100000000,1024,1,34.3,1.64,71.7,14.5325,DDF,0,100000000,1024,1,34.3,1.64,71.7,14.5443
SN001526,61342.1054,LSST-i,DDF,0,100000000,1024,1,34.94,1.73,184.8,14.9795,DDF,0,100000000,1024,1,34.94,1.73,184.8,15.0701
SN001526,61342.1137,LSST-r,DDF,0,100000000,1024,1,35.12,2.02,159.8,14.662,DDF,0,100000000,1024,1,35.12,2.02,159.8,14.6313
SN001526,61343.2113,LSST-i,DDF,0,100000000,1024,1,31.67,1.87,45.38,14.878,DDF,0,100000000,1024,1,31.67,1.87,45.38,14.951
SN001526,61346.0726,LSST-r,DDF,0,100000000,1024,1,31.75,1.54,24.26,14.312,DDF,0,100000000,1024,1,31.75,1.54,24.26,14.2266
SN001526,61346.0976,LSST-i,DDF,0,100000000,1024,1,31.67,1.59,35.16,14.782,DDF,0,100000000,1024,1,31.67,1.59,35.16,14.8202
SN001526,61347.1686,LSST-r,DDF,0,100000000,1024,1,32.49,1.68,34.85,14.2675,DDF,0,100000000,1024,1,32.49,1.68,34.85,14.1728
SN001526,61347.1814,LSST-g,DDF,0,100000000,1024,1,31.64,1.58,15.17,14.1371,DDF,0,100000000,1024,1,31.64,1.58,15.17,14.0877
SN000638,61376.0959,LSST-r,DDF,0,100000000,1024,1,31.75,1.46,24.93,14.5799,DDF,0,100000000,1024,1,31.75,1.46,24.93,14.4962
SN000638,61376.1206,LSST-i,DDF,0,100000000,1024,1,31.66,1.27,36.84,14.909,DDF,0,100000000,1024,1,31.66,1.27,36.84,14.776
SN000638,61377.054,LSST-g,DDF,0,100000000,1024,1,31.68,1.51,15.53,14.3441,DDF,0,100000000,1024,1,31.68,1.51,15.53,14.2908
SN000638,61377.0788,LSST-r,DDF,0,100000000,1024,1,31.74,1.83,24.89,14.4857,DDF,0,100000000,1024,1,31.74,1.83,24.89,14.427
SN000638,61378.0515,LSST-g,DDF,196184,20.747,4096,1,34.15,2.95,48.22,14.2732,DDF,200934,20.996,4096,1,34.15,2.95,48.22,14.2457
SN000638,61378.0592,LSST-i,DDF,117784,11.422,4096,1,34.91,2.59,158.4,14.8215,DDF,120564,11.553,4096,1,34.91,2.59,158.4,14.8001
SN000638,61378.0689,LSST-r,DDF,0,100000000,1024,1,34.99,2.46,109.8,14.4083,DDF,0,100000000,1024,1,34.99,2.46,109.8,14.3712
SN000638,61386.1057,LSST-r,DDF,0,100000000,1024,1,31.72,1.75,25.52,14.3586,DDF,0,100000000,1024,1,31.72,1.75,25.52,14.3277
SN000638,61387.0582,LSST-g,DDF,0,100000000,1024,1,34.21,1.73,55.81,14.3614,DDF,0,100000000,1024,1,34.21,1.73,55.81,14.3518
SN000638,61387.0658,LSST-i,DDF,90961.5,10.079,6144,1,34.91,2.61,165.6,15.0957,DDF,90081.1,10.032,6144,1,34.91,2.61,165.6,15.1152
SN000638,61387.0756,LSST-r,DDF,0,100000000,1024,1,34.99,2.54,117.2,14.403,DDF,0,100000000,1024,1,34.99,2.54,117.2,14.358
SN001240,61700.2048,LSST-g,DDF,102610,21.795,6144,1,33.34,2.46,32.25,14.968,DDF,100158,21.534,6144,1,33.34,2.46,32.25,14.9981
SN001240,61700.2135,LSST-i,DDF,88526.5,14.077,4096,1,34.15,2.43,112.6,15.1265,DDF,90666.6,14.243,4096,1,34.15,2.43,112.6,15.1028
SN001240,61700.2232,LSST-r,DDF,118957,15.481,4096,1,34.25,2.5,86,14.8205,DDF,116862,15.345,4096,1,34.25,2.5,86,14.8257
SN001240,61703.2223,LSST-g,DDF,0,100000000,1024,1,31.64,1.55,14.52,14.9237,DDF,0,100000000,1024,1,31.64,1.55,14.52,14.9078
SN001240,61705.3052,LSST-r,DDF,0,100000000,1024,1,31.74,1.51,23.8,14.7113,DDF,0,100000000,1024,1,31.74,1.51,23.8,14.7208
SN001240,61707.2495,LSST-g,DDF,0,100000000,1024,1,33.4,1.43,32.4,14.9708,DDF,0,100000000,1024,1,33.4,1.43,32.4,14.959
SN001240,61707.2582,LSST-i,DDF,0,100000000,1024,1,34.17,1.33,110.8,15.2902,DDF,0,100000000,1024,1,34.17,1.33,110.8,15.2689
SN001240,61707.2679,LSST-r,DDF,0,100000000,1024,1,34.24,1.77,74.89,14.7372,DDF,0,100000000,1024,1,34.24,1.77,74.89,14.768
SN001240,61709.3135,LSST-r,DDF,0,100000000,1024,1,31.73,1.78,23.9,14.7975,DDF,0,100000000,1024,1,31.73,1.78,23.9,14.8556
SN001254,61173.9773,LSST-g,DDF,132060,16.883,4096,1,34.17,2.69,57.58,14.6932,DDF,142266,17.52,4096,1,34.17,2.69,57.58,14.611
SN001254,61173.9849,LSST-i,DDF,96114.9,10.396,4096,1,34.9,2.4,175.7,15.0434,DDF,104938,10.851,4096,1,34.9,2.4,175.7,14.9528
SN001254,61173.9946,LSST-r,DDF,125823,11.322,4096,1,34.99,2.41,126.6,14.7549,DDF,133637,11.665,4096,1,34.99,2.41,126.6,14.6869
SN001254,61174.9772,LSST-g,DDF,150351,18.014,4096,1,34.17,2.86,57.57,14.5622,DDF,161557,18.67,4096,1,34.17,2.86,57.57,14.483
SN001254,61174.9841,LSST-i,DDF,102988,10.473,4096,1,34.96,2.53,180.6,14.9635,DDF,107900,10.713,4096,1,34.96,2.53,180.6,14.9135
SN001254,61174.9929,LSST-r,DDF,139162,11.582,4096,1,35.05,2.51,131.7,14.6473,DDF,144814,11.813,4096,1,35.05,2.51,131.7,14.596
SN001254,61176.997,LSST-g,DDF,171833,13.692,4096,1,34.91,2.82,81.63,14.4145,DDF,183084,14.131,4096,1,34.91,2.82,81.63,14.3434
SN001254,61177.0046,LSST-i,DDF,110066,7.8632,4096,1,35.65,2.36,252.3,14.8957,DDF,108184,7.7972,4096,1,35.65,2.36,252.3,14.9146
SN001254,61177.0143,LSST-r,DDF,0,100000000,1024,1,35.73,2.28,181.6,14.4867,DDF,0,100000000,1024,1,35.73,2.28,181.6,14.4632
SN001254,61178.9958,LSST-g,DDF,182486,14.105,4096,1,34.91,2.64,82.39,14.3537,DDF,192113,14.471,4096,1,34.91,2.64,82.39,14.2935
SN001254,61179.0035,LSST-i,DDF,109520,7.8531,4096,1,35.65,2.47,253.3,14.9111,DDF,102510,7.6039,4096,1,35.65,2.47,253.3,14.9744
SN001254,61179.0132,LSST-r,DDF,0,100000000,1024,1,35.73,2.34,182.2,14.4057,DDF,0,100000000,1024,1,35.73,2.34,182.2,14.3994
SN001254,61180.9969,LSST-g,DDF,0,100000000,1024,1,34.99,2.07,108.5,14.3526,DDF,0,100000000,1024,1,34.99,2.07,108.5,14.3069
SN001254,61181.0045,LSST-i,DDF,0,100000000,1024,1,35.65,1.88,271.1,14.968,DDF,96660.2,7.3556,4096,1,35.65,1.88,271.1,15.0455
SN001254,61181.0143,LSST-r,DDF,0,100000000,1024,1,35.75,2.13,209,14.388,DDF,0,100000000,1024,1,35.75,2.13,209,14.3867
SN001254,61181.9744,LSST-g,DDF,0,100000000,1024,1,34.31,1.71,101.7,14.373,DDF,0,100000000,1024,1,34.31,1.71,101.7,14.3356
SN001254,61181.982,LSST-i,DDF,0,100000000,1024,1,34.92,1.66,208.5,15.002,DDF,0,100000000,1024,1,34.92,1.66,208.5,15.0758
SN001254,61181.9918,LSST-r,DDF,0,100000000,1024,1,35.04,2,178.1,14.3987,DDF,0,100000000,1024,1,35.04,2,178.1,14.3956
SN001254,61182.9825,LSST-g,DDF,0,100000000,1024,1,34.32,2.47,134,14.4069,DDF,0,100000000,1024,1,34.32,2.47,134,14.3788
SN001254,61182.9901,LSST-i,DDF,96641.3,10.374,4096,1,34.93,2.33,241.8,15.0371,DDF,91467.5,10.104,4096,1,34.93,2.33,241.8,15.1016
SN001254,61182.9998,LSST-r,DDF,0,100000000,1024,1,35.06,2.38,225.6,14.423,DDF,0,100000000,1024,1,35.06,2.38,225.6,14.4158
SN001254,61185.9552,LSST-i,DDF,81462.6,43.93,4096,1,31.69,2.77,70.34,15.2251,DDF,79925,43.56,4096,1,31.69,2.77,70.34,15.2429
SN001254,61185.9718,LSST-g,DDF,149894,54.615,4096,1,31.84,4.1,56.81,14.5619,DDF,150225,54.671,4096,1,31.84,4.1,56.81,14.5627
SN000360,61038.1967,LSST-g,DDF,262738,26.256,6144,1,33.96,2.87,81.47,13.9526,DDF,0,100000000,1024,1,33.96,2.87,81.47,13.9056
SN000360,61038.2043,LSST-i,DDF,140476,13.178,4096,1,34.8,2.39,214.1,14.6301,DDF,145401,13.4,6144,1,34.8,2.39,214.1,14.5995
SN000360,61038.214,LSST-r,DDF,0,100000000,1024,1,34.9,2.39,148,14.1606,DDF,0,100000000,1024,1,34.9,2.39,148,14.0424
SN000360,61040.1787,LSST-g,DDF,0,100000000,1024,1,33.93,2.23,152.9,13.9058,DDF,0,100000000,1024,1,33.93,2.23,152.9,13.8142
SN000360,61040.1863,LSST-i,DDF,0,100000000,1024,1,34.78,1.92,257.3,14.6486,DDF,0,100000000,1024,1,34.78,1.92,257.3,14.6187
SN000360,61040.196,LSST-r,DDF,0,100000000,1024,1,34.91,1.86,234.7,14.0685,DDF,0,100000000,1024,1,34.91,1.86,234.7,13.969
SN000360,61041.3267,LSST-g,DDF,0,100000000,1024,1,34.17,1.57,54.75,13.8997,DDF,0,100000000,1024,1,34.17,1.57,54.75,13.7901
SN000360,61042.2793,LSST-i,DDF,0,100000000,1024,1,31.67,2.16,62.95,14.7139,DDF,0,100000000,1024,1,31.67,2.16,62.95,14.6899
SN000360,61049.3168,LSST-g,DDF,0,100000000,1024,1,34.34,2.14,149.4,14.0418,DDF,0,100000000,1024,1,34.34,2.14,149.4,13.9768
SN000360,61049.3246,LSST-i,DDF,0,100000000,1024,1,34.99,1.66,247.8,14.9504,DDF,0,100000000,1024,1,34.99,1.66,247.8,14.9824
SN000406,61611.1812,LSST-g,DDF,268940,26.064,4096,1,34.01,3.96,90.37,13.9247,DDF,269115,26.072,4096,1,34.01,3.96,90.37,13.9205
SN000406,61611.1888,LSST-i,DDF,145183,13.477,4096,1,34.82,3.39,225.9,14.5893,DDF,154114,13.862,4096,1,34.82,3.39,225.9,14.5352
SN000406,61611.2366,LSST-r,DDF,221354,15.209,6144,1,34.98,3.5,191.1,14.1329,DDF,216536,15.046,6144,1,34.98,3.5,191.1,14.1651
SN000406,61615.3381,LSST-g,DDF,0,100000000,1024,1,34.17,2.95,50.05,13.8754,DDF,0,100000000,1024,1,34.17,2.95,50.05,13.8598
SN000406,61615.3457,LSST-i,DDF,134677,12.225,4096,1,34.91,2.89,159.1,14.6802,DDF,141110,12.508,4096,1,34.91,2.89,159.1,14.6336
SN000406,61615.3554,LSST-r,DDF,252771,16.022,4096,1,34.99,3.16,112.2,13.9935,DDF,249972,15.934,4096,1,34.99,3.16,112.2,14.0032
SN001718,60931.1784,LSST-g,DDF,192326,23.982,6144,1,33.82,4.57,46.23,14.2878,DDF,186116,23.595,6144,1,33.82,4.57,46.23,14.3196
SN001718,60931.186,LSST-i,DDF,114314,12.193,4096,1,34.8,3.94,199.6,14.8612,DDF,125661,12.74,4096,1,34.8,3.94,199.6,14.7514
SN001718,60931.1957,LSST-r,DDF,185382,14.316,4096,1,34.91,3.22,151.6,14.3297,DDF,186087,14.342,4096,1,34.91,3.22,151.6,14.327
SN001718,60933.4024,LSST-i,DDF,0,100000000,1024,1,31.7,1.98,46.17,14.9244,DDF,0,100000000,1024,1,31.7,1.98,46.17,14.7562
SN001718,60934.2787,LSST-g,DDF,0,100000000,1024,1,31.64,1.61,14.85,14.2967,DDF,0,100000000,1024,1,31.64,1.61,14.85,14.3075
SN001718,60934.3038,LSST-r,DDF,0,100000000,1024,1,31.75,1.5,24.08,14.3093,DDF,0,100000000,1024,1,31.75,1.5,24.08,14.2701
SN001718,60935.4041,LSST-i,DDF,0,100000000,1024,1,31.71,1.81,52.15,14.9786,DDF,0,100000000,1024,1,31.71,1.81,52.15,14.8279
SN000412,61754.0651,LSST-g,DDF,0,100000000,1024,1,34.36,1.63,122.5,14.7161,DDF,0,100000000,1024,1,34.36,1.63,122.5,14.6802
SN000412,61754.0835,LSST-i,DDF,0,100000000,1024,1,34.94,1.63,231.1,15.1582,DDF,0,100000000,1024,1,34.94,1.63,231.1,15.1705
SN000412,61754.1072,LSST-r,DDF,0,100000000,1024,1,35.08,1.61,260.9,14.64,DDF,0,100000000,1024,1,35.08,1.61,260.9,14.6177
SN001042,61405.2979,LSST-r,DDF,0,100000000,1024,1,31.78,2.75,38.26,14.2388,DDF,0,100000000,1024,1,31.78,2.75,38.26,14.2539
SN001042,61405.3314,LSST-i,DDF,119529,36.63,4096,1,32.41,2.7,63.2,14.7938,DDF,131413,38.352,4096,1,32.41,2.7,63.2,14.6977
SN001042,61406.33,LSST-r,DDF,0,100000000,1024,1,31.76,2.7,33.14,14.22,DDF,0,100000000,1024,1,31.76,2.7,33.14,14.2348
SN001042,61406.3451,LSST-i,DDF,116824,36.015,6144,1,32.41,2.24,61.23,14.8204,DDF,127254,37.556,6144,1,32.41,2.24,61.23,14.7316
SN001042,61409.3069,LSST-r,DDF,0,100000000,1024,1,32.48,2.75,39.04,14.2435,DDF,0,100000000,1024,1,32.48,2.75,39.04,14.2527
SN001042,61411.3123,LSST-i,DDF,0,100000000,1024,1,31.65,1.8,38.85,15.0168,DDF,0,100000000,1024,1,31.65,1.8,38.85,15.0074
SN001042,61413.2317,LSST-g,DDF,181490,66.285,4096,1,31.55,4.44,16.76,14.3506,DDF,184333,66.797,4096,1,31.55,4.44,16.76,14.3381
SN001724,61050.063,LSST-g,DDF,0,100000000,1024,1,34.17,1.78,47.8,13.9252,DDF,0,100000000,1024,1,34.17,1.78,47.8,13.8916
SN001724,61050.0706,LSST-i,DDF,0,100000000,1024,1,34.92,1.59,156.9,14.6234,DDF,0,100000000,1024,1,34.92,1.59,156.9,14.6639
SN001724,61050.0804,LSST-r,DDF,0,100000000,1024,1,35,1.69,108.5,14.1396,DDF,0,100000000,1024,1,35,1.69,108.5,14.1445
SN001724,61058.0611,LSST-g,DDF,0,100000000,1024,1,34.16,2.41,47.82,13.9371,DDF,0,100000000,1024,1,34.16,2.41,47.82,13.8996
SN001724,61058.0687,LSST-i,DDF,0,100000000,1024,1,34.92,1.83,158.5,14.808,DDF,0,100000000,1024,1,34.92,1.83,158.5,14.8188
SN001724,61058.0784,LSST-r,DDF,0,100000000,1024,1,35,1.7,109.9,14.0517,DDF,0,100000000,1024,1,35,1.7,109.9,14.0684
SN001730,61294.2735,LSST-g,DDF,0,100000000,1024,1,31.64,2.12,16.11,14.0282,DDF,0,100000000,1024,1,31.64,2.12,16.11,14.0314
SN001730,61294.2975,LSST-r,DDF,0,100000000,1024,1,31.75,1.6,25.84,14.1865,DDF,0,100000000,1024,1,31.75,1.6,25.84,14.1961
SN001730,61297.1771,LSST-g,DDF,249955,25.673,4096,1,33.95,2.74,50.51,14.0037,DDF,244812,25.408,4096,1,33.95,2.74,50.51,14.0297
SN001730,61297.1847,LSST-i,DDF,121838,12.131,4096,1,34.83,2.85,182.9,14.7834,DDF,115797,11.836,4096,1,34.83,2.85,182.9,14.8407
SN001730,61297.1945,LSST-r,DDF,0,100000000,1024,1,34.91,2.69,121.8,14.1262,DDF,0,100000000,1024,1,34.91,2.69,121.8,14.1351
SN001730,61299.3297,LSST-r,DDF,0,100000000,1024,1,31.74,2.66,26.12,14.143,DDF,0,100000000,1024,1,31.74,2.66,26.12,14.1567
SN001730,61300.2485,LSST-g,DDF,0,100000000,1024,1,31.65,1.85,16.34,14.0652,DDF,0,100000000,1024,1,31.65,1.85,16.34,14.1125
SN001730,61300.2729,LSST-r,DDF,0,100000000,1024,1,31.75,1.72,26.05,14.1646,DDF,0,100000000,1024,1,31.75,1.72,26.05,14.181
SN001730,61300.3383,LSST-i,DDF,0,100000000,1024,1,31.66,1.52,37.21,14.8755,DDF,0,100000000,1024,1,31.66,1.52,37.21,14.9196
SN001730,61301.2951,LSST-i,DDF,0,100000000,1024,1,31.66,1.65,37.11,14.9208,DDF,0,100000000,1024,1,31.66,1.65,37.11,14.9599
SN001730,61303.2656,LSST-i,DDF,0,100000000,1024,1,31.67,1.69,40.67,15.0379,DDF,0,100000000,1024,1,31.67,1.69,40.67,15.0665
SN000348,61866.0039,LSST-r,DDF,138050,11.759,6144,1,35.06,2.55,323.4,14.6549,DDF,133692,11.583,6144,1,35.06,2.55,323.4,14.6813
SN001877,61274.3164,LSST-r,DDF,0,100000000,1024,1,31.71,2.38,24.89,14.3504,DDF,0,100000000,1024,1,31.71,2.38,24.89,14.3459
SN001877,61274.3406,LSST-i,DDF,0,100000000,1024,1,31.66,1.54,35.97,14.8725,DDF,0,100000000,1024,1,31.66,1.54,35.97,14.8668
SN001877,61275.2571,LSST-g,DDF,193761,20.594,6144,1,34.17,2.7,137,14.2815,DDF,185396,20.153,6144,1,34.17,2.7,137,14.325
SN001877,61275.2647,LSST-i,DDF,110106,11.399,4096,1,34.86,2.42,221.4,14.8965,DDF,113137,11.549,4096,1,34.86,2.42,221.4,14.8792
SN001877,61275.2744,LSST-r,DDF,0,100000000,1024,1,35,2.17,199.6,14.3331,DDF,0,100000000,1024,1,35,2.17,199.6,14.3216
SN001877,61276.3332,LSST-i,DDF,0,100000000,1024,1,31.69,1.34,44.85,14.9276,DDF,0,100000000,1024,1,31.69,1.34,44.85,14.8984
SN001877,61276.3572,LSST-r,DDF,0,100000000,1024,1,31.82,1.43,34.92,14.3286,DDF,0,100000000,1024,1,31.82,1.43,34.92,14.3142
SN000599,61307.2994,LSST-g,DDF,0,100000000,1024,1,33.64,2.21,121.6,14.8382,DDF,0,100000000,1024,1,33.64,2.21,121.6,14.7677
SN000599,61307.306,LSST-i,DDF,0,100000000,1024,1,34.21,1.31,163.6,15.1847,DDF,0,100000000,1024,1,34.21,1.31,163.6,15.0704
SN000599,61307.3157,LSST-r,DDF,0,100000000,1024,1,34.36,1.27,165.5,14.9169,DDF,0,100000000,1024,1,34.36,1.27,165.5,14.8721
SN000599,61313.347,LSST-g,DDF,0,100000000,1024,1,33.65,2.04,104.1,14.2941,DDF,0,100000000,1024,1,33.65,2.04,104.1,14.2499
SN000599,61313.3537,LSST-i,DDF,0,100000000,1024,1,34.2,1.82,150.5,14.8994,DDF,0,100000000,1024,1,34.2,1.82,150.5,14.9044
SN000599,61313.3634,LSST-r,DDF,0,100000000,1024,1,34.35,2.21,147.6,14.4127,DDF,0,100000000,1024,1,34.35,2.21,147.6,14.4137
SN000599,61315.2773,LSST-r,DDF,0,100000000,1024,1,31.82,1.66,36.35,14.4116,DDF,0,100000000,1024,1,31.82,1.66,36.35,14.4219
SN000599,61315.3012,LSST-i,DDF,0,100000000,1024,1,31.69,1.48,41.59,14.9646,DDF,0,100000000,1024,1,31.69,1.48,41.59,14.9811
SN001687,61438.2435,LSST-g,DDF,0,100000000,1024,1,34.16,2.09,54.64,14.0048,DDF,0,100000000,1024,1,34.16,2.09,54.64,14.0595
SN001687,61438.2511,LSST-i,DDF,0,100000000,1024,1,34.9,1.81,172.8,14.6417,DDF,0,100000000,1024,1,34.9,1.81,172.8,14.8381
SN001687,61438.2608,LSST-r,DDF,0,100000000,1024,1,34.99,1.7,122.8,14.2354,DDF,0,100000000,1024,1,34.99,1.7,122.8,14.3116
SN001687,61439.2436,LSST-g,DDF,0,100000000,1024,1,34.16,1.99,54.75,13.9187,DDF,0,100000000,1024,1,34.16,1.99,54.75,13.9563
SN001687,61439.2512,LSST-i,DDF,0,100000000,1024,1,34.9,2.2,172.5,14.5989,DDF,125364,11.817,6144,1,34.9,2.2,172.5,14.7513
SN001687,61439.2609,LSST-r,DDF,0,100000000,1024,1,34.99,2.12,122.6,14.1544,DDF,0,100000000,1024,1,34.99,2.12,122.6,14.2111
SN001687,61440.1669,LSST-r,DDF,0,100000000,1024,1,31.7,2.95,28.04,14.0959,DDF,222124,68.399,4096,1,31.7,2.95,28.04,14.1361
SN001687,61441.2476,LSST-g,DDF,0,100000000,1024,1,34.28,1.45,58.13,13.8312,DDF,0,100000000,1024,1,34.28,1.45,58.13,13.8391
SN001687,61441.2517,LSST-i,DDF,0,100000000,1024,1,34.91,1.52,173.6,14.5899,DDF,0,100000000,1024,1,34.91,1.52,173.6,14.6618
SN001687,61441.2636,LSST-r,DDF,0,100000000,1024,1,35.05,1.58,126.7,14.0401,DDF,0,100000000,1024,1,35.05,1.58,126.7,14.0621
SN001687,61442.2296,LSST-g,DDF,0,100000000,1024,1,34.16,1.87,55.12,13.8219,DDF,0,100000000,1024,1,34.16,1.87,55.12,13.8187
SN001687,61442.2349,LSST-i,DDF,0,100000000,1024,1,34.96,1.65,177.8,14.6099,DDF,0,100000000,1024,1,34.96,1.65,177.8,14.6472
SN001687,61442.2469,LSST-r,DDF,0,100000000,1024,1,35,1.84,123.2,14.0048,DDF,0,100000000,1024,1,35,1.84,123.2,14.0127
SN001687,61444.1891,LSST-r,DDF,0,100000000,1024,1,31.73,1.9,27.92,13.9695,DDF,0,100000000,1024,1,31.73,1.9,27.92,13.9566
SN001687,61444.2169,LSST-g,DDF,0,100000000,1024,1,31.67,1.69,17.61,13.8212,DDF,0,100000000,1024,1,31.67,1.69,17.61,13.8039
SN001687,61445.2336,LSST-g,DDF,0,100000000,1024,1,34.16,2.15,55.22,13.8269,DDF,0,100000000,1024,1,34.16,2.15,55.22,13.8074
SN001687,61445.2412,LSST-i,DDF,0,100000000,1024,1,34.9,2.17,173.3,14.7066,DDF,0,100000000,1024,1,34.9,2.17,173.3,14.6632
SN001687,61445.2509,LSST-r,DDF,0,100000000,1024,1,34.98,2.51,123.3,13.9642,DDF,0,100000000,1024,1,34.98,2.51,123.3,13.9443
SN001687,61447.2225,LSST-g,DDF,0,100000000,1024,1,34.16,2.24,55.39,13.8496,DDF,0,100000000,1024,1,34.16,2.24,55.39,13.8352
SN001687,61447.2301,LSST-i,DDF,0,100000000,1024,1,34.9,2.11,173.5,14.7492,DDF,0,100000000,1024,1,34.9,2.11,173.5,14.6766
SN001687,61447.2398,LSST-r,DDF,0,100000000,1024,1,34.99,2.54,123.5,13.9753,DDF,0,100000000,1024,1,34.99,2.54,123.5,13.9504
SN001687,61449.1444,LSST-g,DDF,0,100000000,1024,1,34.79,2.32,90.01,13.8877,DDF,0,100000000,1024,1,34.79,2.32,90.01,13.885
SN001687,61449.1521,LSST-i,DDF,120660,8.411,6144,1,35.6,2.09,268.8,14.801,DDF,0,100000000,1024,1,35.6,2.09,268.8,14.7169
SN001687,61449.1618,LSST-r,DDF,0,100000000,1024,1,35.69,2.04,189.9,14.0128,DDF,0,100000000,1024,1,35.69,2.04,189.9,13.9908
SN001687,61450.1357,LSST-i,DDF,115279,51.191,4096,1,31.63,2.15,42.31,14.844,DDF,125078,53.282,4096,1,31.63,2.15,42.31,14.7595
SN001687,61451.2122,LSST-g,DDF,0,100000000,1024,1,34.15,2.8,55.46,13.9478,DDF,0,100000000,1024,1,34.15,2.8,55.46,13.959
SN001687,61451.2199,LSST-i,DDF,109857,11.084,4096,1,34.9,2.29,173.7,14.8983,DDF,118828,11.519,4096,1,34.9,2.29,173.7,14.8168
SN001687,61451.2296,LSST-r,DDF,0,100000000,1024,1,34.99,2.38,124,14.0889,DDF,0,100000000,1024,1,34.99,2.38,124,14.0753
SN001678,61205.9927,LSST-g,DDF,0,100000000,1024,1,34.86,2.61,90.77,14.0268,DDF,0,100000000,1024,1,34.86,2.61,90.77,14.0161
SN001678,61206.0014,LSST-i,DDF,115062,8.3315,6144,1,35.58,2.4,281.6,14.8437,DDF,112058,8.2252,4096,1,35.58,2.4,281.6,14.8786
SN001678,61206.0111,LSST-r,DDF,224603,11.278,4096,1,35.63,3.06,200,14.1237,DDF,212571,10.976,4096,1,35.63,3.06,200,14.1828
SN001136,61379.161,LSST-g,DDF,0,100000000,1024,1,33.39,1.87,32.15,14.4651,DDF,0,100000000,1024,1,33.39,1.87,32.15,14.5188
SN001136,61379.1697,LSST-i,DDF,0,100000000,1024,1,34.16,1.9,110.4,14.9125,DDF,0,100000000,1024,1,34.16,1.9,110.4,14.8788
SN001136,61379.1794,LSST-r,DDF,0,100000000,1024,1,34.23,2.01,74.83,14.5559,DDF,0,100000000,1024,1,34.23,2.01,74.83,14.5191
SN001136,61384.1163,LSST-g,DDF,0,100000000,1024,1,31.65,1.38,14.54,14.3435,DDF,0,100000000,1024,1,31.65,1.38,14.54,14.45
SN001136,61386.1804,LSST-g,DDF,0,100000000,1024,1,34.14,1.57,45.78,14.3978,DDF,0,100000000,1024,1,34.14,1.57,45.78,14.505
SN001136,61386.188,LSST-i,DDF,0,100000000,1024,1,34.91,1.49,157.7,15.0279,DDF,0,100000000,1024,1,34.91,1.49,157.7,15.101
SN001136,61386.1978,LSST-r,DDF,0,100000000,1024,1,34.98,1.93,106.8,14.4156,DDF,0,100000000,1024,1,34.98,1.93,106.8,14.4427
SN001888,61505.0389,LSST-g,DDF,0,100000000,1024,1,35.34,1.89,94.65,14.416,DDF,0,100000000,1024,1,35.34,1.89,94.65,14.4298
SN001888,61505.0465,LSST-i,DDF,0,100000000,1024,1,36.09,1.83,300.9,14.9146,DDF,0,100000000,1024,1,36.09,1.83,300.9,14.8557
SN001888,61505.0563,LSST-r,DDF,0,100000000,1024,1,36.18,1.98,211.5,14.5745,DDF,0,100000000,1024,1,36.18,1.98,211.5,14.4771
SN001888,61506.0669,LSST-g,DDF,0,100000000,1024,1,34.16,2.31,54.1,14.2807,DDF,0,100000000,1024,1,34.16,2.31,54.1,14.2912
SN001888,61506.0745,LSST-i,DDF,116810,11.441,4096,1,34.9,2.51,171.9,14.8267,DDF,119782,11.582,4096,1,34.9,2.51,171.9,14.8041
SN001888,61506.0843,LSST-r,DDF,0,100000000,1024,1,34.98,2.48,121.6,14.4596,DDF,0,100000000,1024,1,34.98,2.48,121.6,14.3671
SN001888,61507.0997,LSST-g,DDF,0,100000000,1024,1,34.13,2.48,53.68,14.1776,DDF,0,100000000,1024,1,34.13,2.48,53.68,14.1842
SN001888,61507.1073,LSST-i,DDF,123053,11.763,6144,1,34.89,2.17,173.7,14.772,DDF,122054,11.716,6144,1,34.89,2.17,173.7,14.7821
SN001888,61507.117,LSST-r,DDF,0,100000000,1024,1,34.97,2.13,122.5,14.3656,DDF,0,100000000,1024,1,34.97,2.13,122.5,14.2777
SN001888,61508.1396,LSST-g,DDF,226127,23.011,4096,1,34.08,3.07,53.87,14.1125,DDF,227798,23.096,4096,1,34.08,3.07,53.87,14.1147
SN001888,61508.1472,LSST-i,DDF,126685,12.063,4096,1,34.87,2.28,181.1,14.7465,DDF,121549,11.821,4096,1,34.87,2.28,181.1,14.785
SN001888,61508.1569,LSST-r,DDF,0,100000000,1024,1,34.93,1.96,126.2,14.2897,DDF,0,100000000,1024,1,34.93,1.96,126.2,14.206
