FILENAME,MJD,BAND,FIELD,FLUXCAL,FLUXCALERR,PHOTFLAG,GAIN,ZPT,PSF,SKY_SIG,SIM_MAGOBS
MC_BAYSN_PLUSSCATTER_SN000001.DAT,61794.0825,LSST-r,DDF,147745.0,5.4869,4096,1.0,36.73,1.6,243.8,14.5788
MC_BAYSN_PLUSSCATTER_SN000001.DAT,61795.0967,LSST-g,DDF,186588.0,2.8815,6144,1.0,38.38,1.59,332.6,14.3153
MC_BAYSN_PLUSSCATTER_SN000001.DAT,61795.1033,LSST-i,DDF,115119.0,1.5844,4096,1.0,39.16,1.38,1156.0,14.8429
MC_BAYSN_PLUSSCATTER_SN000001.DAT,61795.113,LSST-r,DDF,163372.0,1.8241,4096,1.0,39.23,1.49,786.2,14.4724
MC_BAYSN_PLUSSCATTER_SN000001.DAT,61800.1048,LSST-r,DDF,204407.0,6.5153,4096,1.0,36.71,2.02,246.5,14.2208
MC_BAYSN_PLUSSCATTER_SN000001.DAT,61800.1287,LSST-g,DDF,232146.0,7.3643,4096,1.0,36.58,2.03,148.5,14.0964
MC_BAYSN_PLUSSCATTER_SN000001.DAT,61802.0967,LSST-g,DDF,223239.0,3.1813,4096,1.0,38.36,1.89,334.2,14.1218
MC_BAYSN_PLUSSCATTER_SN000001.DAT,61802.1033,LSST-i,DDF,120822.0,1.6409,4096,1.0,39.14,1.73,1166.0,14.8054
MC_BAYSN_PLUSSCATTER_SN000001.DAT,61802.113,LSST-r,DDF,204698.0,2.0718,4096,1.0,39.2,2.13,790.1,14.2166
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61813.1014,LSST-g,DDF,230816.0,2.9365,4096,1.0,38.58,1.63,1377.0,14.0924
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61813.1101,LSST-i,DDF,134497.0,1.7191,4096,1.0,39.17,1.9,1784.0,14.6758
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61813.1198,LSST-r,DDF,219754.0,2.0735,4096,1.0,39.29,2.08,1911.0,14.147
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61814.0306,LSST-i,DDF,131981.0,5.3174,6144,1.0,36.68,1.43,401.3,14.6918
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61817.0729,LSST-g,DDF,231017.0,3.2513,4096,1.0,38.35,1.97,335.2,14.0856
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61817.0816,LSST-i,DDF,125037.0,1.6703,4096,1.0,39.14,1.85,1179.0,14.757
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61817.0913,LSST-r,DDF,236301.0,2.2249,4096,1.0,39.2,1.93,800.0,14.0669
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61819.1058,LSST-i,DDF,123710.0,5.3058,4096,1.0,36.62,1.88,382.2,14.7655
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61822.187,LSST-g,DDF,212541.0,8.4815,4096,1.0,36.18,2.92,142.8,14.1817
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61823.0243,LSST-i,DDF,112141.0,4.9309,4096,1.0,36.67,1.62,387.1,14.8677
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61824.0375,LSST-g,DDF,197378.0,2.9636,4096,1.0,38.38,1.51,341.4,14.2588
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61824.0561,LSST-i,DDF,109002.0,1.4873,4096,1.0,39.24,1.48,1239.0,14.9063
MC_BAYSN_PLUSSCATTER_SN000002.DAT,61824.0627,LSST-r,DDF,205640.0,1.9632,4096,1.0,39.32,1.55,839.3,14.2069
MC_BAYSN_PLUSSCATTER_SN000003.DAT,61009.1065,LSST-i,DDF,101421.0,3.3204,4096,1.0,37.43,1.93,624.1,14.9872
MC_BAYSN_PLUSSCATTER_SN000003.DAT,61015.0995,LSST-g,DDF,166858.0,2.4314,4096,1.0,38.64,1.74,1249.0,14.4488
MC_BAYSN_PLUSSCATTER_SN000003.DAT,61015.1082,LSST-i,DDF,86283.5,1.3466,4096,1.0,39.21,1.29,1742.0,15.1602
MC_BAYSN_PLUSSCATTER_SN000003.DAT,61015.1179,LSST-r,DDF,159485.0,1.6971,4096,1.0,39.37,1.52,1825.0,14.4925
MC_BAYSN_PLUSSCATTER_SN000003.DAT,61016.1974,LSST-r,DDF,149762.0,3.7465,4096,1.0,37.6,2.65,717.4,14.5533
MC_BAYSN_PLUSSCATTER_SN000003.DAT,61016.2213,LSST-i,DDF,79175.9,2.9869,4096,1.0,37.44,2.79,712.2,15.2545
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61873.2105,LSST-g,DDF,159486.0,2.089,4096,1.0,38.95,2.48,1778.0,14.4943
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61873.2181,LSST-i,DDF,117264.0,1.2634,4096,1.0,39.73,2.39,2800.0,14.8324
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61874.02,LSST-r,DDF,153491.0,0.8758,6144,1.0,40.76,1.94,2031.0,14.5346
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61874.0252,LSST-g,DDF,178516.0,1.9686,4096,1.0,39.16,1.77,545.7,14.3694
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61874.0329,LSST-i,DDF,126908.0,1.1807,4096,1.0,39.91,1.75,1836.0,14.7355
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61875.0565,LSST-g,DDF,202672.0,2.0875,4096,1.0,39.17,1.59,547.0,14.2326
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61875.0641,LSST-i,DDF,138157.0,1.2288,4096,1.0,39.91,1.42,1730.0,14.6532
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61875.0739,LSST-r,DDF,173279.0,1.3005,4096,1.0,40.03,1.51,1447.0,14.4022
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61877.0408,LSST-g,DDF,240414.0,2.3089,4096,1.0,39.14,3.56,541.6,14.0443
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61877.0484,LSST-i,DDF,146731.0,1.2904,4096,1.0,39.89,3.01,1720.0,14.5887
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61877.0581,LSST-r,DDF,204106.0,1.4471,4096,1.0,39.98,2.79,1220.0,14.2223
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61879.0405,LSST-g,DDF,265341.0,2.3884,4096,1.0,39.17,1.74,549.6,13.9395
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61879.0482,LSST-i,DDF,140831.0,1.2418,4096,1.0,39.91,1.65,1731.0,14.6226
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61879.0579,LSST-r,DDF,225989.0,1.5121,4096,1.0,39.99,1.72,1230.0,14.1161
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61883.0921,LSST-g,DDF,260990.0,2.4383,4096,1.0,39.11,3.33,545.1,13.9597
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61883.0997,LSST-i,DDF,118537.0,1.1866,4096,1.0,39.87,3.78,1775.0,14.8159
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61883.1094,LSST-r,DDF,240289.0,1.5949,4096,1.0,39.95,3.59,1249.0,14.0531
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61884.0275,LSST-g,DDF,258471.0,2.3685,4096,1.0,39.16,1.98,551.2,13.9749
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61884.0352,LSST-i,DDF,115251.0,1.1311,4096,1.0,39.9,1.86,1732.0,14.8471
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61884.0449,LSST-r,DDF,237863.0,1.5521,4096,1.0,39.99,2.07,1232.0,14.0591
MC_BAYSN_PLUSSCATTER_SN000004.DAT,61885.0079,LSST-r,DDF,236019.0,6.8701,4096,1.0,36.75,1.69,272.6,14.0696
MC_BAYSN_PLUSSCATTER_SN000005.DAT,61106.0262,LSST-g,DDF,165634.0,1.9783,6144,1.0,39.07,2.58,530.8,14.455
MC_BAYSN_PLUSSCATTER_SN000005.DAT,61106.0338,LSST-i,DDF,62957.0,0.86871,4096,1.0,39.87,2.66,1996.0,15.4943
MC_BAYSN_PLUSSCATTER_SN000005.DAT,61106.0435,LSST-r,DDF,140726.0,1.2157,4096,1.0,39.97,2.63,1844.0,14.6223
MC_BAYSN_PLUSSCATTER_SN000006.DAT,61752.2084,LSST-i,DDF,127032.0,5.2076,4096,1.0,36.71,1.67,739.6,14.74
MC_BAYSN_PLUSSCATTER_SN000006.DAT,61754.0755,LSST-g,DDF,256159.0,2.1049,4096,1.0,39.41,1.76,1311.0,13.9801
MC_BAYSN_PLUSSCATTER_SN000006.DAT,61754.1208,LSST-i,DDF,120477.0,1.1143,4096,1.0,39.98,1.37,2432.0,14.7951
MC_BAYSN_PLUSSCATTER_SN000006.DAT,61754.143,LSST-r,DDF,242239.0,1.4712,4096,1.0,40.13,1.5,2622.0,14.0376
MC_BAYSN_PLUSSCATTER_SN000006.DAT,61756.1897,LSST-r,DDF,224554.0,6.4675,4096,1.0,36.83,1.56,443.1,14.111
MC_BAYSN_PLUSSCATTER_SN000006.DAT,61756.2138,LSST-i,DDF,108683.0,4.8404,4096,1.0,36.68,1.52,477.7,14.9041
MC_BAYSN_PLUSSCATTER_SN000006.DAT,61758.1758,LSST-g,DDF,209515.0,2.0179,4096,1.0,39.28,1.54,707.8,14.1986
MC_BAYSN_PLUSSCATTER_SN000006.DAT,61758.1834,LSST-i,DDF,97662.2,1.0313,4096,1.0,39.92,1.63,1779.0,15.0182
MC_BAYSN_PLUSSCATTER_SN000006.DAT,61758.1931,LSST-r,DDF,204652.0,1.4067,4096,1.0,40.04,1.59,1468.0,14.2172
MC_BAYSN_PLUSSCATTER_SN000007.DAT,61699.1395,LSST-g,DDF,150031.0,1.7709,4096,1.0,39.2,1.13,480.5,14.556
MC_BAYSN_PLUSSCATTER_SN000007.DAT,61699.1471,LSST-i,DDF,105277.0,1.0631,4096,1.0,39.93,1.43,1578.0,14.9404
MC_BAYSN_PLUSSCATTER_SN000007.DAT,61699.1569,LSST-r,DDF,145703.0,1.2085,4096,1.0,40.0,1.52,1088.0,14.5885
MC_BAYSN_PLUSSCATTER_SN000007.DAT,61705.1812,LSST-r,DDF,179174.0,6.0127,6144,1.0,36.74,1.54,244.4,14.3615
MC_BAYSN_PLUSSCATTER_SN000007.DAT,61708.1152,LSST-g,DDF,166142.0,1.908,4096,1.0,39.15,2.08,470.3,14.4467
MC_BAYSN_PLUSSCATTER_SN000007.DAT,61708.1229,LSST-i,DDF,94291.1,1.0129,4096,1.0,39.92,1.75,1568.0,15.0639
MC_BAYSN_PLUSSCATTER_SN000007.DAT,61708.1326,LSST-r,DDF,174613.0,1.323,4096,1.0,40.0,1.69,1081.0,14.3922
MC_BAYSN_PLUSSCATTER_SN000008.DAT,61762.2976,LSST-r,DDF,246191.0,7.0497,4096,1.0,36.74,1.67,292.7,14.0211
MC_BAYSN_PLUSSCATTER_SN000008.DAT,61762.3237,LSST-g,DDF,262384.0,7.3749,6144,1.0,36.71,1.79,204.1,13.9528
MC_BAYSN_PLUSSCATTER_SN000011.DAT,61363.2216,LSST-i,DDF,117102.0,5.0266,6144,1.0,36.68,1.95,399.5,14.8314
MC_BAYSN_PLUSSCATTER_SN000011.DAT,61364.2458,LSST-i,DDF,113575.0,4.9452,4096,1.0,36.68,1.69,418.8,14.859
MC_BAYSN_PLUSSCATTER_SN000011.DAT,61364.2721,LSST-r,DDF,192599.0,6.1555,4096,1.0,36.77,1.96,296.6,14.2861
MC_BAYSN_PLUSSCATTER_SN000011.DAT,61364.2837,LSST-g,DDF,209024.0,3.0639,4096,1.0,38.37,1.72,324.9,14.2068
MC_BAYSN_PLUSSCATTER_SN000011.DAT,61365.0469,LSST-i,DDF,111742.0,1.6045,4096,1.0,39.13,2.18,1685.0,14.878
MC_BAYSN_PLUSSCATTER_SN000011.DAT,61365.0566,LSST-r,DDF,192555.0,1.9595,4096,1.0,39.27,2.3,1629.0,14.2943
MC_BAYSN_PLUSSCATTER_SN000012.DAT,61395.0616,LSST-g,DDF,132596.0,1.5424,4096,1.0,39.4,1.99,2229.0,14.6925
MC_BAYSN_PLUSSCATTER_SN000012.DAT,61395.075,LSST-i,DDF,81724.4,0.95841,4096,1.0,39.96,2.3,3142.0,15.2179
MC_BAYSN_PLUSSCATTER_SN000012.DAT,61395.0896,LSST-r,DDF,139235.0,1.1448,4096,1.0,40.11,2.13,3354.0,14.6449
MC_BAYSN_PLUSSCATTER_SN000012.DAT,61398.0351,LSST-i,DDF,66262.8,2.7017,4096,1.0,37.47,1.71,1120.0,15.4511
MC_BAYSN_PLUSSCATTER_SN000012.DAT,61401.0631,LSST-g,DDF,88893.2,1.3908,4096,1.0,39.16,2.14,522.2,15.1342
MC_BAYSN_PLUSSCATTER_SN000012.DAT,61401.0707,LSST-i,DDF,54269.5,0.78636,4096,1.0,39.9,2.36,1664.0,15.6646
MC_BAYSN_PLUSSCATTER_SN000012.DAT,61401.0805,LSST-r,DDF,99566.5,1.013,4096,1.0,39.98,2.59,1170.0,15.0075
MC_BAYSN_PLUSSCATTER_SN000012.DAT,61402.0351,LSST-r,DDF,93417.0,4.212,4096,1.0,36.82,1.88,413.6,15.0695
MC_BAYSN_PLUSSCATTER_SN000012.DAT,61402.0485,LSST-i,DDF,51542.6,3.3745,4096,1.0,36.67,1.86,397.2,15.7212
MC_BAYSN_PLUSSCATTER_SN000016.DAT,60990.1469,LSST-i,DDF,150492.0,4.0633,6144,1.0,37.41,2.06,504.7,14.5612
MC_BAYSN_PLUSSCATTER_SN000016.DAT,60991.1309,LSST-r,DDF,265238.0,5.1546,4096,1.0,37.5,1.75,344.4,13.9392
MC_BAYSN_PLUSSCATTER_SN000016.DAT,60991.1548,LSST-i,DDF,145295.0,3.9876,4096,1.0,37.41,1.74,507.3,14.5984
MC_BAYSN_PLUSSCATTER_SN000016.DAT,60997.1428,LSST-r,DDF,267477.0,7.3806,4096,1.0,36.73,1.89,246.5,13.9343
MC_BAYSN_PLUSSCATTER_SN000016.DAT,60997.1669,LSST-i,DDF,118157.0,5.1496,4096,1.0,36.64,2.29,365.6,14.8225
MC_BAYSN_PLUSSCATTER_SN000019.DAT,61029.3377,LSST-r,DDF,144186.0,5.3974,4096,1.0,36.74,1.54,282.4,14.6058
MC_BAYSN_PLUSSCATTER_SN000019.DAT,61029.3502,LSST-i,DDF,116565.0,5.0384,4096,1.0,36.67,1.61,482.2,14.8224
MC_BAYSN_PLUSSCATTER_SN000019.DAT,61032.1991,LSST-g,DDF,219652.0,2.6601,6144,1.0,38.74,4.52,501.4,14.1498
MC_BAYSN_PLUSSCATTER_SN000019.DAT,61032.2067,LSST-i,DDF,145790.0,1.3954,4096,1.0,39.75,3.78,1983.0,14.5868
MC_BAYSN_PLUSSCATTER_SN000019.DAT,61032.2206,LSST-r,DDF,197514.0,1.4785,4096,1.0,39.9,2.75,1329.0,14.2705
MC_BAYSN_PLUSSCATTER_SN000019.DAT,61034.3302,LSST-r,DDF,220760.0,6.6772,4096,1.0,36.74,1.83,276.2,14.1337
MC_BAYSN_PLUSSCATTER_SN000020.DAT,61058.1008,LSST-g,DDF,236540.0,3.2597,6144,1.0,38.37,2.02,328.3,14.0555
MC_BAYSN_PLUSSCATTER_SN000020.DAT,61058.1074,LSST-i,DDF,124828.0,1.6588,4096,1.0,39.15,1.63,1141.0,14.7518
MC_BAYSN_PLUSSCATTER_SN000020.DAT,61058.1172,LSST-r,DDF,224404.0,2.1377,4096,1.0,39.23,1.7,776.2,14.1191
MC_BAYSN_PLUSSCATTER_SN000020.DAT,61062.0417,LSST-i,DDF,94538.4,4.5071,4096,1.0,36.68,1.47,397.6,15.0536
MC_BAYSN_PLUSSCATTER_SN000020.DAT,61063.0377,LSST-i,DDF,89004.5,4.3944,4096,1.0,36.69,2.11,467.3,15.1377
MC_BAYSN_PLUSSCATTER_SN000021.DAT,60906.3456,LSST-r,DDF,149963.0,5.5079,4096,1.0,36.74,1.94,268.4,14.5558
MC_BAYSN_PLUSSCATTER_SN000021.DAT,60906.3695,LSST-i,DDF,74138.1,4.0552,6144,1.0,36.66,2.09,380.5,15.3219
MC_BAYSN_PLUSSCATTER_SN000021.DAT,60907.3788,LSST-g,DDF,160378.0,1.8583,4096,1.0,39.17,2.33,523.4,14.4811
MC_BAYSN_PLUSSCATTER_SN000021.DAT,60907.3864,LSST-i,DDF,70492.1,0.89433,4096,1.0,39.9,2.54,1661.0,15.3808
MC_BAYSN_PLUSSCATTER_SN000021.DAT,60907.3941,LSST-r,DDF,141479.0,1.6951,4096,1.0,39.24,2.64,830.0,14.628
MC_BAYSN_PLUSSCATTER_SN000021.DAT,60908.3258,LSST-r,DDF,132968.0,1.6487,4096,1.0,39.23,2.09,837.2,14.6916
MC_BAYSN_PLUSSCATTER_SN000022.DAT,61445.0906,LSST-g,DDF,62337.1,1.7199,4096,1.0,38.32,3.06,333.4,15.5116
MC_BAYSN_PLUSSCATTER_SN000022.DAT,61445.0914,LSST-i,DDF,48667.5,1.0067,4096,1.0,39.24,2.04,1256.0,15.7794
MC_BAYSN_PLUSSCATTER_SN000022.DAT,61445.1069,LSST-r,DDF,61703.5,1.1509,4096,1.0,39.19,2.55,804.0,15.5202
MC_BAYSN_PLUSSCATTER_SN000022.DAT,61452.0419,LSST-g,DDF,159013.0,2.4266,6144,1.0,38.59,2.31,827.3,14.4894
MC_BAYSN_PLUSSCATTER_SN000022.DAT,61452.0485,LSST-i,DDF,96004.2,1.4577,4096,1.0,39.17,2.35,1401.0,15.0464
MC_BAYSN_PLUSSCATTER_SN000022.DAT,61452.0582,LSST-r,DDF,152111.0,1.7144,4096,1.0,39.3,2.36,1266.0,14.5368
MC_BAYSN_PLUSSCATTER_SN000023.DAT,61710.1807,LSST-g,DDF,104766.0,1.4953,4096,1.0,39.18,2.0,533.7,14.9463
MC_BAYSN_PLUSSCATTER_SN000023.DAT,61710.1884,LSST-i,DDF,85150.6,0.96329,4096,1.0,39.92,1.66,1678.0,15.1719
MC_BAYSN_PLUSSCATTER_SN000023.DAT,61710.1981,LSST-r,DDF,140131.0,1.1801,4096,1.0,40.01,1.56,1195.0,14.6293
MC_BAYSN_PLUSSCATTER_SN000023.DAT,61711.1235,LSST-r,DDF,139442.0,5.3076,4096,1.0,36.74,1.57,269.4,14.6364
MC_BAYSN_PLUSSCATTER_SN000023.DAT,61711.1474,LSST-i,DDF,82950.2,4.266,4096,1.0,36.66,1.61,377.3,15.1992
MC_BAYSN_PLUSSCATTER_SN000023.DAT,61712.1033,LSST-i,DDF,80917.4,4.2367,4096,1.0,36.65,1.63,393.2,15.2237
MC_BAYSN_PLUSSCATTER_SN000024.DAT,61333.2835,LSST-i,DDF,120689.0,1.1159,4096,1.0,39.98,1.88,1854.0,14.7979
MC_BAYSN_PLUSSCATTER_SN000024.DAT,61333.2837,LSST-g,DDF,241934.0,2.388,4096,1.0,39.07,1.73,482.1,14.0334
MC_BAYSN_PLUSSCATTER_SN000024.DAT,61333.3158,LSST-r,DDF,205312.0,1.5029,4096,1.0,39.9,1.9,1180.0,14.221
MC_BAYSN_PLUSSCATTER_SN000024.DAT,61335.1932,LSST-i,DDF,113766.0,4.8979,4096,1.0,36.71,1.63,553.5,14.862
MC_BAYSN_PLUSSCATTER_SN000025.DAT,61456.0911,LSST-r,DDF,147432.0,5.7883,4096,1.0,36.79,4.86,685.1,14.5732
MC_BAYSN_PLUSSCATTER_SN000025.DAT,61456.1147,LSST-i,DDF,125764.0,5.4178,6144,1.0,36.63,2.25,648.0,14.7505
MC_BAYSN_PLUSSCATTER_SN000025.DAT,61460.1271,LSST-g,DDF,257511.0,3.4302,4096,1.0,38.37,2.49,1158.0,13.9666
MC_BAYSN_PLUSSCATTER_SN000025.DAT,61460.1337,LSST-i,DDF,139786.0,1.8483,4096,1.0,39.07,2.38,1773.0,14.6396
MC_BAYSN_PLUSSCATTER_SN000025.DAT,61460.1434,LSST-r,DDF,207878.0,2.1611,4096,1.0,39.15,2.59,1744.0,14.196
MC_BAYSN_PLUSSCATTER_SN000025.DAT,61467.0332,LSST-g,DDF,248875.0,3.3585,4096,1.0,38.36,1.58,346.8,14.0053
MC_BAYSN_PLUSSCATTER_SN000025.DAT,61467.0398,LSST-i,DDF,107194.0,1.5554,4096,1.0,39.13,1.85,1197.0,14.9226
MC_BAYSN_PLUSSCATTER_SN000025.DAT,61467.0495,LSST-r,DDF,224866.0,2.1701,4096,1.0,39.2,1.75,817.1,14.1195
MC_BAYSN_PLUSSCATTER_SN000027.DAT,61585.236,LSST-g,DDF,181602.0,2.3956,4096,1.0,38.76,4.28,464.9,14.348
MC_BAYSN_PLUSSCATTER_SN000027.DAT,61585.2436,LSST-i,DDF,118272.0,1.2509,4096,1.0,39.77,3.83,1912.0,14.8166
MC_BAYSN_PLUSSCATTER_SN000027.DAT,61585.2533,LSST-r,DDF,158299.0,1.3741,4096,1.0,39.83,3.81,1214.0,14.5078
MC_BAYSN_PLUSSCATTER_SN000028.DAT,60958.2389,LSST-g,DDF,290226.0,7.2522,4096,1.0,36.87,2.88,473.4,13.8472
MC_BAYSN_PLUSSCATTER_SN000028.DAT,60958.2631,LSST-r,DDF,240347.0,6.6968,6144,1.0,36.83,1.72,482.9,14.0531
MC_BAYSN_PLUSSCATTER_SN000028.DAT,60964.2366,LSST-r,DDF,243116.0,7.0727,4096,1.0,36.72,2.19,247.8,14.0365
MC_BAYSN_PLUSSCATTER_SN000031.DAT,60798.9934,LSST-g,DDF,141354.0,1.6341,4096,1.0,39.32,2.16,1127.0,14.6262
MC_BAYSN_PLUSSCATTER_SN000031.DAT,60799.001,LSST-i,DDF,64156.1,0.8407,4096,1.0,39.93,1.85,2144.0,15.4719
MC_BAYSN_PLUSSCATTER_SN000031.DAT,60799.0107,LSST-r,DDF,122016.0,1.0815,4096,1.0,40.06,1.92,1911.0,14.7906
MC_BAYSN_PLUSSCATTER_SN000033.DAT,60876.3062,LSST-g,DDF,212859.0,2.4843,4096,1.0,38.85,3.38,523.9,14.1806
MC_BAYSN_PLUSSCATTER_SN000033.DAT,60876.3138,LSST-i,DDF,108154.0,1.1581,4096,1.0,39.8,2.4,1976.0,14.909
MC_BAYSN_PLUSSCATTER_SN000033.DAT,60876.3235,LSST-r,DDF,207972.0,1.5215,4096,1.0,39.89,2.15,1372.0,14.2079
MC_BAYSN_PLUSSCATTER_SN000037.DAT,61287.3495,LSST-r,DDF,205235.0,6.2922,4096,1.0,36.79,1.59,324.1,14.2221
MC_BAYSN_PLUSSCATTER_SN000037.DAT,61287.3734,LSST-i,DDF,123134.0,5.1912,4096,1.0,36.66,1.62,406.7,14.7667
MC_BAYSN_PLUSSCATTER_SN000037.DAT,61292.3158,LSST-i,DDF,111749.0,4.9572,4096,1.0,36.66,2.16,356.3,14.8805
MC_BAYSN_PLUSSCATTER_SN000037.DAT,61293.2385,LSST-g,DDF,240192.0,7.1856,4096,1.0,36.67,1.8,152.9,14.0484
MC_BAYSN_PLUSSCATTER_SN000037.DAT,61297.259,LSST-g,DDF,185455.0,1.9969,4096,1.0,39.17,1.81,483.6,14.3276
MC_BAYSN_PLUSSCATTER_SN000037.DAT,61297.2667,LSST-i,DDF,80344.8,0.93529,4096,1.0,39.92,1.64,1588.0,15.2366
MC_BAYSN_PLUSSCATTER_SN000037.DAT,61297.2764,LSST-r,DDF,166432.0,1.2855,4096,1.0,40.01,1.54,1104.0,14.4471
