FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S,_merge
SN000971,61683.3841,LSST-r,DDF,203559.0,63.256,4096,1.0,31.77,1.88,28.59,14.2315,DDF,211397.0,64.458,4096,1.0,31.77,1.88,28.59,14.1853,both
SN000972,61223.4034,LSST-i,DDF,136017.0,53.236,4096,1.0,31.72,1.49,61.36,14.6657,DDF,146580.0,55.234,4096,1.0,31.72,1.49,61.36,14.5801,both
SN000972,61233.1997,LSST-r,DDF,260540.0,25.325,6144,1.0,34.03,2.95,85.06,13.9619,DDF,282053.0,26.342,6144,1.0,34.03,2.95,85.06,13.8824,both
SN000972,61236.3488,LSST-i,DDF,113449.0,50.574,4096,1.0,31.65,3.17,35.41,14.8604,DDF,107274.0,49.221,4096,1.0,31.65,3.17,35.41,14.9143,both
SN000977,60962.2554,LSST-g,DDF,212390.0,30.753,4096,1.0,33.38,2.28,33.12,14.1806,DDF,205176.0,30.227,4096,1.0,33.38,2.28,33.12,14.2134,both
SN000977,60962.2641,LSST-i,DDF,123314.0,16.472,4096,1.0,34.16,2.27,115.1,14.7777,DDF,116517.0,16.019,4096,1.0,34.16,2.27,115.1,14.8377,both
SN000977,60962.2738,LSST-r,DDF,179489.0,18.972,4096,1.0,34.25,2.3,82.99,14.364,DDF,153729.0,17.566,4096,1.0,34.25,2.3,82.99,14.5287,both
SN000977,60969.2587,LSST-g,DDF,221755.0,70.324,4096,1.0,31.63,1.71,14.42,14.1306,DDF,232925.0,72.072,4096,1.0,31.63,1.71,14.42,14.0821,both
SN000977,60971.2093,LSST-i,DDF,98970.0,46.434,4096,1.0,31.66,1.19,35.9,15.0153,DDF,103185.0,47.408,4096,1.0,31.66,1.19,35.9,14.9676,both
SN000977,60971.2338,LSST-r,DDF,188720.0,61.401,4096,1.0,31.75,1.26,24.01,14.3093,DDF,184825.0,60.765,4096,1.0,31.75,1.26,24.01,14.3218,both
SN000977,60972.1982,LSST-g,DDF,193982.0,66.384,4096,1.0,31.61,1.65,14.51,14.283,DDF,207900.0,68.722,4096,1.0,31.61,1.65,14.51,14.2072,both
SN000979,61452.044,LSST-g,DDF,166581.0,24.712,6144,1.0,33.6,2.28,82.48,14.443,DDF,180424.0,25.709,6144,1.0,33.6,2.28,82.48,14.3662,both
SN000979,61452.0527,LSST-i,DDF,110590.0,15.602,4096,1.0,34.17,2.28,139.7,14.8876,DDF,107483.0,15.386,4096,1.0,34.17,2.28,139.7,14.9148,both
SN000979,61452.0624,LSST-r,DDF,162588.0,17.702,4096,1.0,34.3,2.21,126.3,14.4706,DDF,158279.0,17.469,4096,1.0,34.3,2.21,126.3,14.4975,both
SN000979,61456.0911,LSST-r,DDF,176920.0,62.59,4096,1.0,31.79,4.86,68.51,14.3744,DDF,185083.0,63.832,4096,1.0,31.79,4.86,68.51,14.3334,both
SN000979,61456.1147,LSST-i,DDF,102620.0,49.188,4096,1.0,31.63,2.25,64.8,14.9784,DDF,101036.0,48.828,4096,1.0,31.63,2.25,64.8,14.9881,both
SN000979,61460.1292,LSST-g,DDF,158897.0,26.631,4096,1.0,33.4,2.22,115.0,14.4974,DDF,171484.0,27.644,4096,1.0,33.4,2.22,115.0,14.4192,both
SN000979,61460.1379,LSST-i,DDF,90814.9,14.901,4096,1.0,34.08,2.2,174.9,15.1086,DDF,84118.6,14.367,4096,1.0,34.08,2.2,174.9,15.1918,both
SN000979,61460.1476,LSST-r,DDF,166268.0,19.153,4096,1.0,34.17,2.37,172.7,14.445,DDF,170244.0,19.374,4096,1.0,34.17,2.37,172.7,14.4224,both
SN000980,61343.2122,LSST-i,DDF,81193.1,42.248,6144,1.0,31.67,1.86,45.22,15.2198,DDF,72808.5,40.06,6144,1.0,31.67,1.86,45.22,15.3448,both
SN000980,61347.1778,LSST-r,DDF,139079.0,37.516,4096,1.0,32.49,1.56,34.85,14.6375,DDF,125910.0,35.701,4096,1.0,32.49,1.56,34.85,14.764,both
SN000980,61356.1359,LSST-r,DDF,115158.0,48.286,4096,1.0,31.74,2.04,24.37,14.837,DDF,125710.0,50.439,4096,1.0,31.74,2.04,24.37,14.7449,both
SN000983,61523.0141,LSST-g,DDF,131732.0,16.932,4096,1.0,34.16,2.53,55.21,14.7029,DDF,131844.0,16.94,4096,1.0,34.16,2.53,55.21,14.6977,both
SN000983,61523.0217,LSST-i,DDF,99367.8,10.556,4096,1.0,34.9,2.34,173.2,15.0173,DDF,93760.9,10.261,4096,1.0,34.9,2.34,173.2,15.0718,both
SN000983,61523.0314,LSST-r,DDF,127675.0,11.4,4096,1.0,34.99,2.39,123.5,14.7306,DDF,123475.0,11.213,4096,1.0,34.99,2.39,123.5,14.7734,both
SN000983,61524.0172,LSST-g,DDF,146327.0,17.931,4096,1.0,34.15,2.75,55.2,14.5908,DDF,147739.0,18.017,4096,1.0,34.15,2.75,55.2,14.5693,both
SN000983,61524.0249,LSST-i,DDF,103317.0,10.743,4096,1.0,34.9,2.16,173.5,14.9551,DDF,102584.0,10.705,4096,1.0,34.9,2.16,173.5,14.9747,both
SN000983,61524.0346,LSST-r,DDF,140284.0,11.945,4096,1.0,34.99,2.38,123.7,14.6356,DDF,138434.0,11.867,4096,1.0,34.99,2.38,123.7,14.6494,both
SN000983,61525.0224,LSST-i,DDF,107083.0,10.952,4096,1.0,34.9,2.36,173.6,14.9248,DDF,108508.0,11.023,4096,1.0,34.9,2.36,173.6,14.9143,both
SN000983,61525.0238,LSST-g,DDF,156311.0,16.897,4096,1.0,34.35,2.63,60.54,14.5161,DDF,162615.0,17.233,4096,1.0,34.35,2.63,60.54,14.4809,both
SN000983,61525.0345,LSST-r,DDF,149827.0,12.066,4096,1.0,35.04,2.5,126.9,14.5582,DDF,152431.0,12.169,4096,1.0,35.04,2.5,126.9,14.5465,both
SN000983,61526.0038,LSST-g,DDF,162787.0,18.813,4096,1.0,34.16,2.39,55.47,14.4767,DDF,169121.0,19.174,4096,1.0,34.16,2.39,55.47,14.4315,both
SN000983,61526.0084,LSST-i,DDF,107708.0,10.416,4096,1.0,35.01,2.08,182.1,14.9165,DDF,111203.0,10.581,4096,1.0,35.01,2.08,182.1,14.882,both
SN000983,61526.0163,LSST-r,DDF,158002.0,12.036,4096,1.0,35.1,2.05,131.6,14.4985,DDF,163372.0,12.238,4096,1.0,35.1,2.05,131.6,14.4656,both
SN000983,61527.0041,LSST-g,DDF,166007.0,18.998,4096,1.0,34.16,2.44,55.63,14.4497,DDF,172950.0,19.391,4096,1.0,34.16,2.44,55.63,14.3976,both
SN000983,61527.0117,LSST-i,DDF,107721.0,10.968,4096,1.0,34.9,2.19,173.8,14.9234,DDF,112606.0,11.21,4096,1.0,34.9,2.19,173.8,14.8716,both
SN000983,61527.0215,LSST-r,DDF,165533.0,12.96,4096,1.0,34.99,2.14,124.2,14.4563,DDF,173338.0,13.261,4096,1.0,34.99,2.14,124.2,14.4066,both
SN000983,61529.0023,LSST-g,DDF,169641.0,13.529,4096,1.0,34.92,2.13,79.55,14.4304,DDF,177636.0,13.843,4096,1.0,34.92,2.13,79.55,14.3777,both
SN000983,61529.0088,LSST-i,DDF,102553.0,7.4169,4096,1.0,35.69,1.76,251.7,14.9764,DDF,108285.0,7.6188,4096,1.0,35.69,1.76,251.7,14.915,both
SN000983,61529.0196,LSST-r,DDF,172389.0,9.3612,4096,1.0,35.74,2.08,176.6,14.4151,DDF,181356.0,9.6004,4096,1.0,35.74,2.08,176.6,14.349,both
SN000983,61529.9939,LSST-g,DDF,167027.0,18.956,4096,1.0,34.17,1.79,56.32,14.4361,DDF,174852.0,19.394,4096,1.0,34.17,1.79,56.32,14.3902,both
SN000983,61530.0052,LSST-i,DDF,100428.0,10.276,4096,1.0,34.96,1.79,179.1,15.0058,DDF,104536.0,10.481,4096,1.0,34.96,1.79,179.1,14.9534,both
SN000983,61530.0112,LSST-r,DDF,171909.0,13.201,4096,1.0,34.99,1.97,124.9,14.4135,DDF,182024.0,13.582,4096,1.0,34.99,1.97,124.9,14.3488,both
SN000983,61535.0045,LSST-g,DDF,144660.0,10.167,4096,1.0,35.37,2.62,105.3,14.6054,DDF,139212.0,9.9746,4096,1.0,35.37,2.62,105.3,14.6336,both
SN000983,61535.0115,LSST-i,DDF,81518.7,5.4987,4096,1.0,36.11,2.4,311.5,15.2269,DDF,76243.7,5.3233,4096,1.0,36.11,2.4,311.5,15.2983,both
SN000983,61535.0316,LSST-r,DDF,149943.0,8.5874,4096,1.0,35.78,2.48,187.0,14.5554,DDF,151093.0,8.62,4096,1.0,35.78,2.48,187.0,14.5594,both
SN000986,61402.079,LSST-i,DDF,135649.0,54.402,4096,1.0,31.66,1.5,37.9,14.6665,DDF,169414.0,60.757,4096,1.0,31.66,1.5,37.9,14.421,both
SN000986,61404.1092,LSST-r,DDF,225983.0,68.919,6144,1.0,31.7,2.67,26.96,14.1083,DDF,242020.0,71.309,6144,1.0,31.7,2.67,26.96,14.0398,both
SN000986,61404.133,LSST-g,DDF,286143.0,83.729,4096,1.0,31.53,3.06,16.37,13.8614,DDF,314589.0,87.782,4096,1.0,31.53,3.06,16.37,13.7538,both
SN000987,61815.0506,LSST-g,DDF,108017.0,17.433,4096,1.0,33.89,3.49,55.67,14.9153,DDF,107312.0,17.377,4096,1.0,33.89,3.49,55.67,14.922,both
SN000987,61815.0582,LSST-i,DDF,77791.9,10.187,4096,1.0,34.76,2.81,208.9,15.2692,DDF,76566.4,10.112,4096,1.0,34.76,2.81,208.9,15.2894,both
SN000987,61815.0679,LSST-r,DDF,129045.0,12.679,4096,1.0,34.8,2.84,195.5,14.7239,DDF,132186.0,12.827,4096,1.0,34.8,2.84,195.5,14.691,both
SN000987,61816.0596,LSST-g,DDF,104371.0,17.497,6144,1.0,33.84,2.7,55.13,14.95,DDF,104869.0,17.539,6144,1.0,33.84,2.7,55.13,14.9568,both
SN000987,61816.0673,LSST-i,DDF,74232.7,10.017,4096,1.0,34.73,2.46,203.1,15.3139,DDF,71755.4,9.8575,4096,1.0,34.73,2.46,203.1,15.3591,both
SN000987,61816.0745,LSST-r,DDF,126027.0,20.399,4096,1.0,33.72,2.62,83.96,14.753,DDF,128621.0,20.605,4096,1.0,33.72,2.62,83.96,14.7301,both
SN000987,61817.0452,LSST-r,DDF,121421.0,15.356,4096,1.0,34.3,2.93,106.6,14.7889,DDF,122869.0,15.446,4096,1.0,34.3,2.93,106.6,14.7772,both
SN000989,61813.0993,LSST-g,DDF,137649.0,22.865,4096,1.0,33.57,1.64,138.7,14.6529,DDF,140709.0,23.114,4096,1.0,33.57,1.64,138.7,14.6339,both
SN000989,61813.1059,LSST-i,DDF,97997.8,14.736,4096,1.0,34.16,1.57,179.9,15.0241,DDF,102903.0,15.092,4096,1.0,34.16,1.57,179.9,14.9697,both
SN000989,61813.1156,LSST-r,DDF,134204.0,16.269,4096,1.0,34.29,1.96,192.1,14.6773,DDF,141763.0,16.71,4096,1.0,34.29,1.96,192.1,14.6305,both
SN000989,61814.0297,LSST-i,DDF,98416.7,45.983,4096,1.0,31.68,1.44,41.12,15.0213,DDF,102080.0,46.823,4096,1.0,31.68,1.44,41.12,14.9782,both
SN000989,61817.0707,LSST-g,DDF,144228.0,25.821,4096,1.0,33.34,2.14,33.64,14.6107,DDF,147751.0,26.134,4096,1.0,33.34,2.14,33.64,14.5797,both
SN000989,61817.0773,LSST-i,DDF,91444.6,14.311,4096,1.0,34.14,1.83,118.6,15.1054,DDF,92699.5,14.407,4096,1.0,34.14,1.83,118.6,15.0902,both
SN000989,61817.0871,LSST-r,DDF,144406.0,17.414,4096,1.0,34.2,2.08,80.43,14.6036,DDF,147868.0,17.62,4096,1.0,34.2,2.08,80.43,14.5726,both
SN000989,61819.0178,LSST-i,DDF,81836.0,41.977,4096,1.0,31.71,1.78,63.1,15.2061,DDF,83346.6,42.348,4096,1.0,31.71,1.78,63.1,15.2008,both
SN000989,61822.1868,LSST-g,DDF,106657.0,43.207,4096,1.0,31.9,2.98,19.94,14.9282,DDF,108657.0,43.608,4096,1.0,31.9,2.98,19.94,14.9157,both
SN000992,61615.2969,LSST-g,DDF,328942.0,30.014,4096,1.0,33.91,3.53,51.98,13.7102,DDF,332013.0,30.153,4096,1.0,33.91,3.53,51.98,13.7031,both
SN000992,61615.3046,LSST-i,DDF,153016.0,13.802,4096,1.0,34.81,3.62,187.5,14.5336,DDF,156097.0,13.934,4096,1.0,34.81,3.62,187.5,14.5162,both
SN000992,61615.3143,LSST-r,DDF,263475.0,17.187,4096,1.0,34.89,3.96,125.8,13.9424,DDF,272434.0,17.473,4096,1.0,34.89,3.96,125.8,13.926,both
SN000992,61618.2923,LSST-g,DDF,326739.0,29.804,6144,1.0,33.92,4.4,51.85,13.714,DDF,318894.0,29.446,6144,1.0,33.92,4.4,51.85,13.744,both
SN000992,61618.2999,LSST-i,DDF,140473.0,13.135,4096,1.0,34.82,3.33,186.2,14.6307,DDF,134212.0,12.851,4096,1.0,34.82,3.33,186.2,14.6818,both
SN000992,61618.3096,LSST-r,DDF,278405.0,17.435,4096,1.0,34.91,2.54,125.5,13.885,DDF,267769.0,17.1,4096,1.0,34.91,2.54,125.5,13.9273,both
SN000993,61443.0835,LSST-r,DDF,224139.0,68.18,6144,1.0,31.71,1.53,26.04,14.1184,DDF,223880.0,68.141,6144,1.0,31.71,1.53,26.04,14.1294,both
SN000994,61407.111,LSST-r,DDF,256638.0,72.775,6144,1.0,31.72,3.31,23.54,13.9819,DDF,252030.0,72.122,6144,1.0,31.72,3.31,23.54,14.0094,both
SN000994,61413.1691,LSST-i,DDF,124180.0,52.44,4096,1.0,31.65,2.06,36.08,14.7651,DDF,129997.0,53.64,4096,1.0,31.65,2.06,36.08,14.7162,both
SN000994,61416.177,LSST-g,DDF,265872.0,79.22,4096,1.0,31.57,3.14,14.5,13.9441,DDF,252490.0,77.206,4096,1.0,31.57,3.14,14.5,13.9987,both
SN000996,61047.0348,LSST-i,DDF,84038.1,43.586,4096,1.0,31.71,2.54,67.87,15.1913,DDF,76168.6,41.675,4096,1.0,31.71,2.54,67.87,15.2966,both
SN000997,61832.0305,LSST-g,DDF,226044.0,31.007,4096,1.0,33.43,2.01,41.97,14.1224,DDF,219370.0,30.547,4096,1.0,33.43,2.01,41.97,14.1551,both
SN000997,61832.0392,LSST-i,DDF,126040.0,16.806,4096,1.0,34.14,2.14,121.6,14.7421,DDF,127957.0,16.932,4096,1.0,34.14,2.14,121.6,14.7357,both
SN000997,61832.049,LSST-r,DDF,184010.0,19.482,4096,1.0,34.22,2.32,85.87,14.3312,DDF,192087.0,19.902,4096,1.0,34.22,2.32,85.87,14.2909,both
SN000997,61839.0688,LSST-i,DDF,116147.0,51.182,6144,1.0,31.64,1.66,57.13,14.8329,DDF,111276.0,50.121,6144,1.0,31.64,1.66,57.13,14.8789,both
SN000997,61843.0258,LSST-g,DDF,207234.0,28.441,4096,1.0,33.53,2.06,89.1,14.1966,DDF,206513.0,28.392,4096,1.0,33.53,2.06,89.1,14.2137,both
SN000997,61843.0345,LSST-i,DDF,96149.0,14.709,4096,1.0,34.15,1.93,163.6,15.0487,DDF,86952.4,14.008,4096,1.0,34.15,1.93,163.6,15.1491,both
SN000997,61843.0442,LSST-r,DDF,190403.0,19.543,4096,1.0,34.27,2.59,166.4,14.2978,DDF,180867.0,19.059,4096,1.0,34.27,2.59,166.4,14.3568,both
SN001002,61356.2296,LSST-g,DDF,102127.0,14.297,4096,1.0,34.25,2.22,50.4,14.9801,DDF,100933.0,14.213,4096,1.0,34.25,2.22,50.4,14.9975,both
SN001002,61356.2555,LSST-i,DDF,81211.0,9.4097,6144,1.0,34.92,1.75,158.6,15.2225,DDF,80169.1,9.35,6144,1.0,34.92,1.75,158.6,15.2337,both
SN001002,61356.2576,LSST-r,DDF,120691.0,10.512,4096,1.0,35.1,1.73,115.9,14.7953,DDF,120043.0,10.483,4096,1.0,35.1,1.73,115.9,14.8025,both
SN001002,61357.2697,LSST-g,DDF,101680.0,47.471,4096,1.0,31.64,2.42,15.26,14.9816,DDF,100790.0,47.263,4096,1.0,31.64,2.42,15.26,14.9986,both
SN001002,61359.2746,LSST-i,DDF,74317.0,40.377,4096,1.0,31.66,1.58,36.23,15.3173,DDF,74521.9,40.432,4096,1.0,31.66,1.58,36.23,15.3247,both
SN001002,61363.2626,LSST-g,DDF,81078.1,13.336,4096,1.0,34.15,1.82,48.19,15.2183,DDF,81852.8,13.399,4096,1.0,34.15,1.82,48.19,15.2131,both
SN001002,61363.2702,LSST-i,DDF,59566.7,8.1155,4096,1.0,34.91,1.71,162.6,15.5581,DDF,58902.3,8.0709,4096,1.0,34.91,1.71,162.6,15.5745,both
SN001002,61363.2799,LSST-r,DDF,101903.0,10.213,4096,1.0,34.98,1.77,112.2,14.9901,DDF,108246.0,10.525,4096,1.0,34.98,1.77,112.2,14.9113,both
SN001003,61333.2886,LSST-g,DDF,195576.0,20.409,6144,1.0,34.18,1.57,48.03,14.2822,DDF,182768.0,19.73,6144,1.0,34.18,1.57,48.03,14.355,both
SN001003,61333.2989,LSST-i,DDF,118776.0,11.036,4096,1.0,34.98,1.52,163.6,14.8137,DDF,111275.0,10.684,4096,1.0,34.98,1.52,163.6,14.8915,both
SN001003,61333.3248,LSST-r,DDF,166855.0,12.93,4096,1.0,35.0,1.45,110.2,14.4471,DDF,163355.0,12.794,4096,1.0,35.0,1.45,110.2,14.4687,both
SN001003,61334.1955,LSST-i,DDF,123988.0,51.538,4096,1.0,31.69,1.95,44.31,14.7666,DDF,116788.0,50.043,4096,1.0,31.69,1.95,44.31,14.821,both
SN001003,61341.0501,LSST-g,DDF,233662.0,24.536,4096,1.0,33.99,3.57,96.88,14.08,DDF,230518.0,24.373,4096,1.0,33.99,3.57,96.88,14.098,both
SN001003,61341.0663,LSST-i,DDF,114458.0,11.876,4096,1.0,34.84,2.73,258.7,14.8575,DDF,115941.0,11.949,4096,1.0,34.84,2.73,258.7,14.8427,both
SN001003,61341.0846,LSST-r,DDF,215159.0,14.81,4096,1.0,35.0,2.31,249.2,14.1761,DDF,210887.0,14.665,4096,1.0,35.0,2.31,249.2,14.1977,both
SN001004,61813.1014,LSST-g,DDF,248678.0,30.469,4096,1.0,33.58,1.63,137.7,14.0207,DDF,260695.0,31.189,4096,1.0,33.58,1.63,137.7,13.9591,both
SN001004,61813.1101,LSST-i,DDF,128291.0,16.799,4096,1.0,34.17,1.9,178.4,14.7259,DDF,124937.0,16.583,4096,1.0,34.17,1.9,178.4,14.7593,both
SN001004,61813.1198,LSST-r,DDF,214680.0,20.499,4096,1.0,34.29,2.08,191.1,14.1651,DDF,217526.0,20.632,4096,1.0,34.29,2.08,191.1,14.1553,both
SN001004,61817.0729,LSST-g,DDF,245454.0,33.512,6144,1.0,33.35,1.97,33.52,14.0359,DDF,259734.0,34.473,6144,1.0,33.35,1.97,33.52,13.9642,both
SN001004,61817.0816,LSST-i,DDF,116002.0,16.095,4096,1.0,34.14,1.85,117.9,14.8374,DDF,114153.0,15.968,4096,1.0,34.14,1.85,117.9,14.8516,both
SN001004,61817.0913,LSST-r,DDF,220838.0,21.511,4096,1.0,34.2,1.93,80.0,14.1413,DDF,223060.0,21.618,4096,1.0,34.2,1.93,80.0,14.1241,both
SN001005,61787.1641,LSST-g,DDF,162295.0,19.38,4096,1.0,34.12,3.12,130.8,14.4821,DDF,146753.0,18.456,4096,1.0,34.12,3.12,130.8,14.5784,both
SN001005,61787.1717,LSST-i,DDF,110503.0,11.571,4096,1.0,34.86,2.66,266.4,14.8954,DDF,107845.0,11.439,4096,1.0,34.86,2.66,266.4,14.9197,both
SN001005,61787.1814,LSST-r,DDF,152020.0,12.565,4096,1.0,35.0,2.74,249.0,14.5479,DDF,139406.0,12.052,4096,1.0,35.0,2.74,249.0,14.6413,both
SN001005,61788.151,LSST-g,DDF,170317.0,20.949,6144,1.0,33.98,2.8,69.01,14.4199,DDF,156392.0,20.08,6144,1.0,33.98,2.8,69.01,14.5198,both
SN001005,61788.1586,LSST-i,DDF,111491.0,11.695,4096,1.0,34.82,2.55,213.1,14.8745,DDF,112220.0,11.731,4096,1.0,34.82,2.55,213.1,14.8791,both
SN001005,61788.1683,LSST-r,DDF,162002.0,13.173,4096,1.0,34.94,2.46,165.5,14.4784,DDF,151496.0,12.745,4096,1.0,34.94,2.46,165.5,14.5514,both
SN001005,61791.2229,LSST-g,DDF,181503.0,20.14,4096,1.0,34.13,2.49,54.91,14.3565,DDF,164247.0,19.162,4096,1.0,34.13,2.49,54.91,14.4544,both
SN001005,61791.2305,LSST-i,DDF,108144.0,11.048,4096,1.0,34.89,2.23,176.5,14.9168,DDF,111002.0,11.19,4096,1.0,34.89,2.23,176.5,14.8805,both
SN001005,61791.2402,LSST-r,DDF,180202.0,13.519,4096,1.0,34.99,2.08,126.7,14.3627,DDF,175716.0,13.35,4096,1.0,34.99,2.08,126.7,14.388,both
SN001005,61795.3016,LSST-r,DDF,177379.0,42.389,4096,1.0,32.49,1.87,38.57,14.3834,DDF,176751.0,42.315,4096,1.0,32.49,1.87,38.57,14.3887,both
SN001005,61796.2558,LSST-g,DDF,167327.0,18.969,4096,1.0,34.17,1.56,54.61,14.4409,DDF,159855.0,18.541,4096,1.0,34.17,1.56,54.61,14.488,both
SN001005,61796.2634,LSST-i,DDF,93690.9,10.13,4096,1.0,34.91,1.36,172.9,15.0739,DDF,94877.9,10.193,4096,1.0,34.91,1.36,172.9,15.0498,both
SN001005,61796.2731,LSST-r,DDF,172461.0,13.147,4096,1.0,35.0,1.44,122.5,14.4106,DDF,171577.0,13.114,4096,1.0,35.0,1.44,122.5,14.4171,both
SN001005,61798.2872,LSST-g,DDF,153355.0,57.155,4096,1.0,31.68,1.35,17.33,14.5278,DDF,152664.0,57.027,4096,1.0,31.68,1.35,17.33,14.5506,both
SN001005,61798.311,LSST-r,DDF,158530.0,56.58,4096,1.0,31.74,1.52,27.48,14.4968,DDF,157020.0,56.31,4096,1.0,31.74,1.52,27.48,14.5094,both
SN001008,61369.046,LSST-g,DDF,244700.0,20.551,4096,1.0,34.42,1.99,183.2,14.0234,DDF,229252.0,19.899,4096,1.0,34.42,1.99,183.2,14.0937,both
SN001008,61369.0581,LSST-i,DDF,135344.0,11.647,4096,1.0,35.02,1.82,263.1,14.6766,DDF,134427.0,11.608,4096,1.0,35.02,1.82,263.1,14.6848,both
SN001008,61369.0633,LSST-r,DDF,208607.0,13.725,4096,1.0,35.13,2.03,285.1,14.2054,DDF,200432.0,13.458,4096,1.0,35.13,2.03,285.1,14.2382,both
SN001008,61376.095,LSST-r,DDF,226124.0,67.211,4096,1.0,31.75,1.34,24.92,14.1104,DDF,220035.0,66.301,4096,1.0,31.75,1.34,24.92,14.1426,both
SN001008,61376.1197,LSST-i,DDF,116480.0,50.4,4096,1.0,31.66,1.38,36.76,14.8347,DDF,121033.0,51.37,4096,1.0,31.66,1.38,36.76,14.8024,both
SN001008,61377.0549,LSST-g,DDF,239153.0,71.361,4096,1.0,31.68,1.44,15.46,14.0482,DDF,226087.0,69.385,4096,1.0,31.68,1.44,15.46,14.1113,both
SN001008,61377.0797,LSST-r,DDF,221705.0,66.897,4096,1.0,31.74,1.84,24.87,14.1342,DDF,215270.0,65.921,4096,1.0,31.74,1.84,24.87,14.1681,both
SN001008,61378.0515,LSST-g,DDF,231611.0,22.537,4096,1.0,34.15,2.95,48.22,14.0808,DDF,222724.0,22.102,4096,1.0,34.15,2.95,48.22,14.1276,both
SN001008,61378.0592,LSST-i,DDF,107315.0,10.913,4096,1.0,34.91,2.59,158.4,14.9167,DDF,112251.0,11.156,4096,1.0,34.91,2.59,158.4,14.8742,both
SN001008,61378.0689,LSST-r,DDF,215166.0,14.768,4096,1.0,34.99,2.46,109.8,14.1654,DDF,208332.0,14.532,4096,1.0,34.99,2.46,109.8,14.2008,both
SN001010,61107.2463,LSST-i,DDF,99697.5,47.567,6144,1.0,31.64,1.9,52.65,15.0113,DDF,95605.6,46.608,6144,1.0,31.64,1.9,52.65,15.0435,both
SN001010,61108.1873,LSST-r,DDF,168304.0,40.102,4096,1.0,32.56,1.99,59.28,14.4279,DDF,168118.0,40.081,4096,1.0,32.56,1.99,59.28,14.4345,both
SN001011,61803.092,LSST-g,DDF,223400.0,68.996,4096,1.0,31.68,1.78,18.43,14.1324,DDF,229026.0,69.858,4096,1.0,31.68,1.78,18.43,14.0987,both
SN001014,61414.0682,LSST-g,DDF,227757.0,23.188,6144,1.0,34.07,2.64,51.84,14.1004,DDF,221382.0,22.862,6144,1.0,34.07,2.64,51.84,14.1365,both
SN001014,61414.0758,LSST-i,DDF,116624.0,11.71,4096,1.0,34.86,2.94,178.0,14.8411,DDF,111247.0,11.446,4096,1.0,34.86,2.94,178.0,14.8829,both
SN001014,61414.0855,LSST-r,DDF,203389.0,14.869,4096,1.0,34.92,3.14,122.4,14.2297,DDF,193398.0,14.503,4096,1.0,34.92,3.14,122.4,14.2833,both
SN001016,60960.3405,LSST-g,DDF,290994.0,22.73,6144,1.0,34.38,1.77,112.6,13.8394,DDF,303671.0,23.218,6144,1.0,34.38,1.77,112.6,13.7893,both
SN001016,60960.3481,LSST-i,DDF,148554.0,12.59,4096,1.0,34.94,1.69,193.5,14.5686,DDF,147133.0,12.53,4096,1.0,34.94,1.69,193.5,14.587,both
SN001016,60961.1052,LSST-r,DDF,238600.0,16.419,4096,1.0,34.87,1.65,121.1,14.0538,DDF,240059.0,16.469,4096,1.0,34.87,1.65,121.1,14.0554,both
SN001016,60962.3434,LSST-r,DDF,250936.0,69.598,4096,1.0,31.79,2.06,30.3,13.9926,DDF,252501.0,69.814,4096,1.0,31.79,2.06,30.3,13.9911,both
SN001016,60962.3547,LSST-i,DDF,146867.0,56.46,4096,1.0,31.67,1.95,38.88,14.573,DDF,144523.0,56.013,4096,1.0,31.67,1.95,38.88,14.5995,both
SN001016,60970.1463,LSST-g,DDF,288691.0,80.993,4096,1.0,31.61,2.12,15.47,13.8477,DDF,307322.0,83.563,4096,1.0,31.61,2.12,15.47,13.785,both
SN001016,60971.3265,LSST-r,DDF,240785.0,69.35,4096,1.0,31.75,1.28,25.2,14.0427,DDF,259300.0,71.965,4096,1.0,31.75,1.28,25.2,13.9645,both
SN001016,60971.3377,LSST-i,DDF,114750.0,50.002,4096,1.0,31.66,1.26,36.84,14.8518,DDF,111406.0,49.272,4096,1.0,31.66,1.26,36.84,14.8845,both
SN001016,60972.3319,LSST-g,DDF,269031.0,77.113,4096,1.0,31.64,2.06,15.43,13.9271,DDF,283126.0,79.105,4096,1.0,31.64,2.06,15.43,13.8705,both
SN001017,60798.9934,LSST-g,DDF,192633.0,19.052,4096,1.0,34.32,2.16,112.7,14.2927,DDF,182745.0,18.56,4096,1.0,34.32,2.16,112.7,14.34,both
SN001017,60799.001,LSST-i,DDF,104301.0,10.653,4096,1.0,34.93,1.85,214.4,14.9499,DDF,107648.0,10.82,4096,1.0,34.93,1.85,214.4,14.9239,both
SN001017,60799.0107,LSST-r,DDF,182002.0,13.181,4096,1.0,35.06,1.92,191.1,14.3441,DDF,175639.0,12.95,4096,1.0,35.06,1.92,191.1,14.388,both
SN001019,61342.1425,LSST-g,DDF,219448.0,29.031,6144,1.0,33.55,2.55,84.78,14.1461,DDF,226403.0,29.483,6144,1.0,33.55,2.55,84.78,14.1135,both
