FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S
SN001096,61844.0457,LSST-Y,DDF,86.0523,6.4615,4096,1.0,33.3,1.83,207.1,22.7249,DDF,90.2534,6.463,4096,1.0,33.3,1.83,207.1,22.74
SN001096,61844.0558,LSST-z,DDF,92.4324,2.2495,4096,1.0,34.77,1.76,288.4,22.562,DDF,91.831,2.2494,4096,1.0,34.77,1.76,288.4,22.5756
SN001041,61276.3309,LSST-i,DDF,50.5089,4.7611,4096,1.0,31.69,1.36,45.72,23.1645,DDF,56.6781,4.7747,4096,1.0,31.69,1.36,45.72,23.1629
SN000439,61450.048,LSST-i,DDF,332.598,2.8112,4096,1.0,34.82,2.7,242.6,21.2002,DDF,353.159,2.8155,4096,1.0,34.82,2.7,242.6,21.1282
SN000439,61450.0577,LSST-r,DDF,298.831,2.1995,4096,1.0,34.88,2.55,210.2,21.3093,DDF,320.459,2.205,4096,1.0,34.88,2.55,210.2,21.2319
SN000439,61450.067,LSST-Y,DDF,259.162,12.301,4096,1.0,33.05,2.62,218.7,21.5881,DDF,257.401,12.3,4096,1.0,33.05,2.62,218.7,21.5096
SN000439,61450.0726,LSST-z,DDF,250.533,15.898,4096,1.0,31.95,2.79,96.06,21.545,DDF,243.368,15.895,4096,1.0,31.95,2.79,96.06,21.4835
SN001055,61386.335,LSST-i,DDF,1469.18,5.6949,4096,1.0,32.4,1.84,56.49,19.5822,DDF,1242.26,5.4721,4096,1.0,32.4,1.84,56.49,19.7756
SN001055,61386.3475,LSST-z,DDF,1194.69,13.155,4096,1.0,31.34,1.89,60.3,19.798,DDF,979.406,12.915,4096,1.0,31.34,1.89,60.3,19.9895
SN001055,61387.2386,LSST-i,DDF,1591.88,2.6298,4096,1.0,34.77,2.56,198.3,19.5026,DDF,1378.1,2.5791,4096,1.0,34.77,2.56,198.3,19.6539
SN001055,61387.2483,LSST-r,DDF,1814.73,1.944,4096,1.0,34.85,2.44,131.1,19.3557,DDF,1616.64,1.8846,4096,1.0,34.85,2.44,131.1,19.476
SN001055,61387.2633,LSST-z,DDF,1276.52,3.2054,4096,1.0,34.73,2.31,279.9,19.7381,DDF,1094.72,3.1688,4096,1.0,34.73,2.31,279.9,19.8932
SN001055,61389.2527,LSST-i,DDF,1728.38,2.5565,4096,1.0,34.91,2.74,204.5,19.4063,DDF,1620.85,2.5336,4096,1.0,34.91,2.74,204.5,19.471
SN001055,61389.2604,LSST-r,DDF,2097.15,1.9255,4096,1.0,34.99,2.63,134.0,19.1962,DDF,1971.85,1.8923,4096,1.0,34.99,2.63,134.0,19.2599
SN001055,61389.2675,LSST-z,DDF,1370.04,2.9388,4096,1.0,34.74,2.16,269.9,19.6582,DDF,1281.73,2.9197,4096,1.0,34.74,2.16,269.9,19.739
SN001055,61395.2752,LSST-i,DDF,1701.67,1.5064,4096,1.0,35.63,2.01,287.7,19.4206,DDF,1879.02,1.539,4096,1.0,35.63,2.01,287.7,19.3133
SN001055,61395.2817,LSST-z,DDF,1185.74,2.6516,4096,1.0,34.76,1.96,271.9,19.8045,DDF,1280.64,2.6738,4096,1.0,34.76,1.96,271.9,19.7296
SN001055,61395.2849,LSST-r,DDF,2378.55,1.3974,4096,1.0,35.74,2.15,224.6,19.0641,DDF,2499.67,1.4192,4096,1.0,35.74,2.15,224.6,19.0059
SN001055,61396.2196,LSST-i,DDF,1688.95,2.8461,4096,1.0,34.81,2.06,283.6,19.4422,DDF,1867.05,2.8832,4096,1.0,34.81,2.06,283.6,19.3212
SN001055,61396.2261,LSST-z,DDF,1146.13,2.732,4096,1.0,35.46,2.38,469.1,19.8505,DDF,1246.16,2.7439,4096,1.0,35.46,2.38,469.1,19.7613
SN001055,61396.2293,LSST-r,DDF,2335.09,2.4459,4096,1.0,34.95,1.82,278.4,19.0802,DDF,2493.65,2.4797,4096,1.0,34.95,1.82,278.4,19.0107
SN000363,61613.2994,LSST-i,DDF,258.203,3.9423,4096,1.0,34.82,3.89,239.8,21.4888,DDF,257.733,3.9422,4096,1.0,34.82,3.89,239.8,21.4559
SN000363,61613.3091,LSST-r,DDF,247.671,1.9548,4096,1.0,34.95,2.52,201.8,21.5175,DDF,257.603,1.9575,4096,1.0,34.95,2.52,201.8,21.4559
SN000363,61613.3183,LSST-Y,DDF,139.744,9.8409,4096,1.0,33.24,2.58,211.9,22.0958,DDF,135.368,9.8397,4096,1.0,33.24,2.58,211.9,22.1689
SN000363,61613.3285,LSST-z,DDF,200.731,3.4348,6144,1.0,34.75,2.6,292.8,21.7678,DDF,189.91,3.4328,6144,1.0,34.75,2.6,292.8,21.7939
SN000363,61614.3157,LSST-i,DDF,256.323,2.609,4096,1.0,34.84,3.1,200.4,21.4623,DDF,264.635,2.6108,4096,1.0,34.84,3.1,200.4,21.4323
SN000363,61614.3254,LSST-r,DDF,256.403,1.8224,4096,1.0,34.95,3.1,151.8,21.4931,DDF,265.769,1.8251,4096,1.0,34.95,3.1,151.8,21.4354
SN000363,61614.3347,LSST-Y,DDF,138.262,8.196,4096,1.0,33.29,2.34,203.5,22.1163,DDF,126.713,8.1926,4096,1.0,33.29,2.34,203.5,22.2029
SN000363,61614.3448,LSST-z,DDF,197.143,2.8639,4096,1.0,34.76,2.36,270.3,21.7662,DDF,188.89,2.8621,4096,1.0,34.76,2.36,270.3,21.8014
SN000405,60907.3864,LSST-i,DDF,397.71,1.7681,4096,1.0,34.9,2.54,166.1,20.9845,DDF,385.052,1.7641,4096,1.0,34.9,2.54,166.1,21.0301
SN000405,60907.3941,LSST-r,DDF,413.208,1.8108,4096,1.0,34.24,2.64,83.0,20.9591,DDF,410.519,1.8093,4096,1.0,34.24,2.64,83.0,20.967
SN000405,60908.3258,LSST-r,DDF,414.584,1.5594,6144,1.0,34.23,2.09,83.72,20.9527,DDF,410.992,1.5571,6144,1.0,34.23,2.09,83.72,20.9663
SN000405,60908.3387,LSST-z,DDF,249.128,1.9984,4096,1.0,34.78,1.83,241.8,21.5063,DDF,220.711,1.9897,4096,1.0,34.78,1.83,241.8,21.6207
SN000411,61335.3343,LSST-i,DDF,201.328,1.1586,4096,1.0,34.91,1.74,158.2,21.7375,DDF,192.298,1.1543,4096,1.0,34.91,1.74,158.2,21.7952
SN000411,61335.342,LSST-r,DDF,187.473,1.1,4096,1.0,34.23,1.66,76.13,21.8275,DDF,182.951,1.0958,4096,1.0,34.23,1.66,76.13,21.8407
SN000411,61336.069,LSST-Y,DDF,122.209,13.392,4096,1.0,32.39,2.2,154.6,22.365,DDF,112.518,13.388,4096,1.0,32.39,2.2,154.6,22.3912
SN000411,61336.0785,LSST-z,DDF,163.3,4.028,4096,1.0,33.97,1.93,225.0,21.9555,DDF,153.782,4.0249,4096,1.0,33.97,1.93,225.0,22.0018
SN000411,61338.2046,LSST-z,DDF,164.791,6.6412,4096,1.0,32.11,1.49,85.41,21.9615,DDF,167.137,6.6437,4096,1.0,32.11,1.49,85.41,22.0097
SN000411,61338.2287,LSST-i,DDF,203.59,6.6275,4096,1.0,32.46,2.05,85.76,21.7188,DDF,193.995,6.62,4096,1.0,32.46,2.05,85.76,21.7819
SN000411,61339.2545,LSST-Y,DDF,105.226,9.6917,4096,1.0,32.5,1.93,140.9,22.4611,DDF,115.698,9.6971,4096,1.0,32.5,1.93,140.9,22.4786
SN000411,61342.1491,LSST-i,DDF,195.263,2.2238,4096,1.0,34.17,1.83,152.7,21.787,DDF,180.494,2.2166,4096,1.0,34.17,1.83,152.7,21.8414
SN000411,61342.1589,LSST-r,DDF,172.286,2.2668,4096,1.0,34.32,2.26,146.4,21.8942,DDF,168.644,2.2653,4096,1.0,34.32,2.26,146.4,21.929
SN000411,61342.1684,LSST-Y,DDF,101.382,7.0071,4096,1.0,32.63,1.59,138.8,22.5637,DDF,96.559,7.004,4096,1.0,32.63,1.59,138.8,22.564
SN000411,61342.1779,LSST-z,DDF,152.422,2.5788,4096,1.0,34.04,1.55,188.4,22.0319,DDF,153.629,2.5794,4096,1.0,34.04,1.55,188.4,22.0605
SN000377,60804.9956,LSST-Y,DDF,170.625,19.451,4096,1.0,30.99,1.92,70.48,21.7183,DDF,189.994,19.471,4096,1.0,30.99,1.92,70.48,21.7295
SN000377,60806.0033,LSST-Y,DDF,214.419,14.797,6144,1.0,30.99,1.44,70.71,21.7513,DDF,198.558,14.775,6144,1.0,30.99,1.44,70.71,21.7624
SN000377,60807.0788,LSST-z,DDF,247.967,9.2025,4096,1.0,32.07,1.69,101.1,21.5746,DDF,221.783,9.1813,4096,1.0,32.07,1.69,101.1,21.6239
SN000377,60807.1027,LSST-i,DDF,405.98,9.134,4096,1.0,32.36,1.99,110.6,20.9906,DDF,391.95,9.1252,4096,1.0,32.36,1.99,110.6,21.0489
SN000377,60808.1129,LSST-Y,DDF,201.372,34.292,4096,1.0,30.74,2.45,77.72,21.8165,DDF,184.456,34.28,0,1.0,30.74,2.45,77.72,21.8235
SN001069,61163.9885,LSST-i,DDF,74.0155,1.3069,4096,1.0,34.93,1.53,220.6,22.8315,DDF,79.4613,1.3091,4096,1.0,34.93,1.53,220.6,22.7802
SN001069,61163.9982,LSST-r,DDF,79.5541,1.1891,4096,1.0,35.07,1.67,208.5,22.7737,DDF,83.3945,1.1906,4096,1.0,35.07,1.67,208.5,22.7135
SN001069,61164.0075,LSST-Y,DDF,67.2341,5.1808,4096,1.0,33.37,1.62,199.9,22.9586,DDF,75.7572,5.1845,4096,1.0,33.37,1.62,199.9,22.929
SN001069,61164.0177,LSST-z,DDF,80.656,2.0094,4096,1.0,34.79,1.64,281.4,22.7592,DDF,83.5873,2.0103,4096,1.0,34.79,1.64,281.4,22.724
SN001069,61165.0925,LSST-i,DDF,77.8794,2.369,4096,1.0,34.89,2.44,245.6,22.7408,DDF,80.6741,2.3697,4096,1.0,34.89,2.44,245.6,22.7012
SN001069,61165.1022,LSST-r,DDF,87.2706,2.6546,4096,1.0,35.0,3.01,247.2,22.6754,DDF,88.1426,2.6548,4096,1.0,35.0,3.01,247.2,22.6375
SN001069,61165.1115,LSST-Y,DDF,82.8179,10.553,0,1.0,33.23,2.72,214.0,22.9083,DDF,61.5423,10.548,4096,1.0,33.23,2.72,214.0,22.8865
SN001069,61165.1216,LSST-z,DDF,77.7422,5.3762,4096,1.0,34.72,3.73,313.6,22.6778,DDF,86.7066,5.3773,4096,1.0,34.72,3.73,313.6,22.6434
SN001069,61166.0941,LSST-i,DDF,82.9751,3.3817,4096,1.0,34.88,3.62,235.0,22.6688,DDF,89.9332,3.3828,4096,1.0,34.88,3.62,235.0,22.6385
SN001069,61166.1038,LSST-r,DDF,87.0576,3.5358,4096,1.0,34.98,4.27,228.5,22.6133,DDF,90.1242,3.5363,4096,1.0,34.98,4.27,228.5,22.5942
SN001069,61166.1131,LSST-Y,DDF,77.2042,15.574,0,1.0,33.21,3.96,213.2,22.8829,DDF,78.9183,15.575,0,1.0,33.21,3.96,213.2,22.8677
SN001069,61166.1232,LSST-z,DDF,91.2601,4.7655,4096,1.0,34.72,3.33,311.1,22.618,DDF,95.7174,4.7661,4096,1.0,34.72,3.33,311.1,22.5837
SN001069,61168.1122,LSST-Y,DDF,86.9999,9.4833,4096,1.0,33.19,2.42,208.2,22.8636,DDF,65.0288,9.4772,4096,1.0,33.19,2.42,208.2,22.8598
SN001069,61168.1158,LSST-i,DDF,96.6407,1.6185,4096,1.0,35.55,2.55,293.8,22.556,DDF,96.6271,1.6185,4096,1.0,35.55,2.55,293.8,22.5398
SN001069,61168.1223,LSST-z,DDF,102.582,3.5538,4096,1.0,34.7,2.53,299.0,22.5354,DDF,102.544,3.5538,4096,1.0,34.7,2.53,299.0,22.4992
SN001069,61168.1241,LSST-r,DDF,98.6549,1.3647,4096,1.0,35.54,2.85,218.5,22.5321,DDF,94.3755,1.3638,4096,1.0,35.54,2.85,218.5,22.5459
SN001069,61170.0238,LSST-Y,DDF,66.9746,3.621,4096,1.0,34.53,1.94,340.2,22.8775,DDF,68.8211,3.6214,4096,1.0,34.53,1.94,340.2,22.8823
SN001069,61170.0253,LSST-i,DDF,100.774,0.88413,4096,1.0,35.65,1.74,251.4,22.4918,DDF,99.7221,0.88381,4096,1.0,35.65,1.74,251.4,22.4825
SN001069,61170.0322,LSST-r,DDF,99.8011,0.67034,4096,1.0,35.78,1.99,184.1,22.495,DDF,96.3698,0.66909,4096,1.0,35.78,1.99,184.1,22.5327
SN001069,61170.0442,LSST-z,DDF,99.5894,1.4995,4096,1.0,35.7,2.0,398.3,22.5016,DDF,105.371,1.5005,4096,1.0,35.7,2.0,398.3,22.4605
SN001069,61170.9861,LSST-i,DDF,103.34,1.101,4096,1.0,34.91,1.55,175.7,22.4714,DDF,105.61,1.1021,4096,1.0,34.91,1.55,175.7,22.463
SN001069,61170.9959,LSST-r,DDF,100.562,0.77633,4096,1.0,35.0,1.58,126.5,22.4896,DDF,97.8309,0.77457,4096,1.0,35.0,1.58,126.5,22.5363
SN001069,61171.0052,LSST-Y,DDF,71.9973,4.5938,4096,1.0,33.36,1.46,194.5,22.8913,DDF,66.4665,4.5911,4096,1.0,33.36,1.46,194.5,22.8994
SN001069,61171.0153,LSST-z,DDF,101.537,1.7521,4096,1.0,34.78,1.57,251.8,22.4962,DDF,106.518,1.7539,4096,1.0,34.78,1.57,251.8,22.4514
SN001069,61171.9922,LSST-i,DDF,102.659,1.3808,4096,1.0,34.9,1.96,175.8,22.4605,DDF,103.335,1.3811,4096,1.0,34.9,1.96,175.8,22.4511
SN001069,61172.002,LSST-r,DDF,100.575,1.0666,4096,1.0,34.99,2.25,126.4,22.4955,DDF,94.5135,1.0638,4096,1.0,34.99,2.25,126.4,22.5491
SN001069,61172.017,LSST-z,DDF,101.364,2.1646,4096,1.0,34.78,1.95,252.3,22.5018,DDF,104.931,2.1656,4096,1.0,34.78,1.95,252.3,22.4523
SN001069,61172.9852,LSST-i,DDF,102.323,1.5985,4096,1.0,34.9,2.29,175.6,22.4569,DDF,107.484,1.6002,4096,1.0,34.9,2.29,175.6,22.4449
SN001069,61172.9949,LSST-r,DDF,98.2309,1.2205,4096,1.0,34.99,2.61,126.3,22.5135,DDF,94.6116,1.219,4096,1.0,34.99,2.61,126.3,22.572
SN001069,61173.0099,LSST-z,DDF,93.5122,2.5772,4096,1.0,34.77,2.32,251.3,22.5165,DDF,105.49,2.5801,4096,1.0,34.77,2.32,251.3,22.4615
SN001069,61173.9849,LSST-i,DDF,102.395,1.6726,4096,1.0,34.9,2.4,175.7,22.4591,DDF,103.746,1.673,4096,1.0,34.9,2.4,175.7,22.4433
SN001069,61173.9946,LSST-r,DDF,97.5075,1.1356,4096,1.0,34.99,2.41,126.6,22.5418,DDF,90.5619,1.1325,4096,1.0,34.99,2.41,126.6,22.6033
SN001069,61174.0096,LSST-z,DDF,100.499,2.2465,4096,1.0,34.77,2.01,251.9,22.5396,DDF,105.738,2.248,4096,1.0,34.77,2.01,251.9,22.4788
SN001069,61174.9841,LSST-i,DDF,105.298,1.7126,4096,1.0,34.96,2.53,180.6,22.4671,DDF,104.66,1.7124,4096,1.0,34.96,2.53,180.6,22.4464
SN001069,61174.9929,LSST-r,DDF,92.1759,1.1577,4096,1.0,35.05,2.51,131.7,22.5798,DDF,88.8208,1.1563,4096,1.0,35.05,2.51,131.7,22.6425
SN001069,61175.0096,LSST-z,DDF,96.5259,2.6105,4096,1.0,34.77,2.34,252.4,22.5707,DDF,96.5322,2.6105,4096,1.0,34.77,2.34,252.4,22.5035
SN001069,61177.0046,LSST-i,DDF,98.8431,1.183,4096,1.0,35.65,2.36,252.3,22.5006,DDF,104.847,1.1844,4096,1.0,35.65,2.36,252.3,22.4685
SN001069,61177.0143,LSST-r,DDF,83.9295,0.77727,4096,1.0,35.73,2.28,181.6,22.6799,DDF,79.925,0.77596,4096,1.0,35.73,2.28,181.6,22.7412
SN001069,61177.0293,LSST-z,DDF,87.4093,1.9198,4096,1.0,35.52,2.37,366.2,22.6509,DDF,90.2108,1.9202,4096,1.0,35.52,2.37,366.2,22.5711
SN000820,61058.1116,LSST-i,DDF,70.7938,1.4113,4096,1.0,34.16,1.56,113.1,22.8561,DDF,76.7895,1.4159,4096,1.0,34.16,1.56,113.1,22.8002
SN000820,61059.0739,LSST-z,DDF,78.165,2.5609,6144,1.0,34.04,1.8,163.4,22.7592,DDF,79.075,2.5613,6144,1.0,34.04,1.8,163.4,22.7199
SN000820,61062.0425,LSST-i,DDF,83.1824,3.2201,4096,1.0,32.43,1.46,55.78,22.6623,DDF,89.3608,3.2303,4096,1.0,32.43,1.46,55.78,22.6288
SN000820,61062.0554,LSST-z,DDF,94.5596,5.4151,4096,1.0,32.09,1.52,67.25,22.6142,DDF,90.4481,5.4096,4096,1.0,32.09,1.52,67.25,22.569
SN000820,61065.2034,LSST-i,DDF,87.2742,1.9837,4096,1.0,34.08,1.84,126.9,22.5985,DDF,93.15,1.9871,4096,1.0,34.08,1.84,126.9,22.5709
SN000820,61065.2222,LSST-Y,DDF,68.8178,10.987,0,1.0,32.42,1.95,147.2,22.8407,DDF,73.104,10.989,0,1.0,32.42,1.95,147.2,22.8478
SN000820,61065.233,LSST-z,DDF,98.0494,3.7543,4096,1.0,33.94,1.96,201.7,22.5507,DDF,95.7913,3.7535,4096,1.0,33.94,1.96,201.7,22.5013
SN000820,61066.0467,LSST-Y,DDF,46.0414,14.194,0,1.0,31.03,1.55,66.41,22.8455,DDF,86.3187,14.249,4096,1.0,31.03,1.55,66.41,22.8561
SN001280,61087.047,LSST-i,DDF,160.208,2.1262,4096,1.0,34.25,2.33,124.4,21.9866,DDF,162.567,2.1273,4096,1.0,34.25,2.33,124.4,21.9874
SN001280,61087.059,LSST-r,DDF,170.896,1.3755,4096,1.0,34.21,2.13,79.34,21.9163,DDF,174.164,1.3779,4096,1.0,34.21,2.13,79.34,21.8934
SN001280,61087.0708,LSST-z,DDF,150.391,2.8646,4096,1.0,34.11,1.91,182.5,22.0088,DDF,156.866,2.8671,4096,1.0,34.11,1.91,182.5,22.0172
SN001280,61094.0847,LSST-i,DDF,159.973,2.2027,4096,1.0,34.12,2.1,126.6,21.9774,DDF,161.482,2.2035,4096,1.0,34.12,2.1,126.6,21.9892
SN001280,61094.0944,LSST-r,DDF,162.937,2.1123,4096,1.0,34.18,3.08,87.3,21.9628,DDF,175.479,2.1186,4096,1.0,34.18,3.08,87.3,21.9069
SN001280,61094.109,LSST-z,DDF,145.128,6.3642,4096,1.0,33.98,3.7,188.8,22.1004,DDF,144.282,6.364,4096,1.0,33.98,3.7,188.8,22.1111
SN001280,61095.0892,LSST-Y,DDF,77.2655,16.021,4096,1.0,32.53,3.26,142.3,22.7247,DDF,76.6928,16.021,4096,1.0,32.53,3.26,142.3,22.648
SN000808,61424.3208,LSST-z,DDF,169.12,8.5846,4096,1.0,31.33,1.55,51.36,21.9901,DDF,162.651,8.5736,4096,1.0,31.33,1.55,51.36,21.9538
SN000808,61432.3051,LSST-z,DDF,166.767,12.29,4096,1.0,31.33,1.95,59.53,21.9523,DDF,198.655,12.328,4096,1.0,31.33,1.95,59.53,21.8668
SN000808,61432.3289,LSST-Y,DDF,121.09,27.382,0,1.0,30.19,1.85,49.4,22.4052,DDF,141.065,27.413,0,1.0,30.19,1.85,49.4,22.312
SN000808,61434.3284,LSST-i,DDF,217.512,11.637,4096,1.0,31.63,3.17,45.63,21.689,DDF,211.294,11.631,4096,1.0,31.63,3.17,45.63,21.6875
SN001525,61262.3447,LSST-i,DDF,264.429,1.285,4096,1.0,34.92,1.95,157.1,21.4483,DDF,251.659,1.2796,4096,1.0,34.92,1.95,157.1,21.49
SN001525,61262.3516,LSST-r,DDF,287.886,1.1129,4096,1.0,35.04,2.59,110.8,21.3561,DDF,278.501,1.1089,4096,1.0,35.04,2.59,110.8,21.3869
SN001525,61262.3695,LSST-z,DDF,212.865,2.0122,6144,1.0,34.79,1.97,229.8,21.6747,DDF,204.541,2.0097,6144,1.0,34.79,1.97,229.8,21.7206
SN001525,61267.3143,LSST-r,DDF,281.258,3.7424,4096,1.0,31.75,1.68,24.38,21.4052,DDF,266.273,3.7022,4096,1.0,31.75,1.68,24.38,21.4365
SN001525,61267.3588,LSST-i,DDF,255.204,5.7483,4096,1.0,31.66,1.92,35.55,21.4932,DDF,249.009,5.7367,4096,1.0,31.66,1.92,35.55,21.5065
SN001243,61737.1219,LSST-i,DDF,65.3724,4.9478,4096,1.0,31.66,1.69,36.98,23.019,DDF,59.3556,4.9347,4096,1.0,31.66,1.69,36.98,23.0798
SN000149,61042.1482,LSST-i,DDF,113.161,5.7683,4096,1.0,32.46,1.78,86.54,22.3989,DDF,110.971,5.7663,4096,1.0,32.46,1.78,86.54,22.3318
SN000149,61042.1482,LSST-z,DDF,97.4627,7.4476,4096,1.0,32.1,1.66,86.44,22.4025,DDF,119.536,7.469,4096,1.0,32.1,1.66,86.44,22.3515
SN000149,61043.1346,LSST-Y,DDF,91.1119,18.525,0,1.0,31.01,1.9,69.36,22.7987,DDF,83.4209,18.517,0,1.0,31.01,1.9,69.36,22.7737
SN000149,61044.0857,LSST-i,DDF,107.825,2.1874,4096,1.0,34.97,2.3,257.9,22.4006,DDF,122.984,2.191,4096,1.0,34.97,2.3,257.9,22.312
SN000149,61044.1047,LSST-Y,DDF,80.0688,5.9017,4096,1.0,33.41,1.94,197.4,22.8084,DDF,66.5581,5.8967,4096,1.0,33.41,1.94,197.4,22.7762
SN000149,61044.1148,LSST-z,DDF,108.093,3.6507,4096,1.0,34.8,2.97,287.0,22.4122,DDF,120.699,3.6528,4096,1.0,34.8,2.97,287.0,22.3413
SN000607,61222.414,LSST-z,DDF,79.4563,13.375,0,1.0,31.31,1.95,64.23,22.8659,DDF,72.6353,13.367,4096,1.0,31.31,1.95,64.23,22.8569
SN000607,61222.4253,LSST-Y,DDF,81.0174,28.065,0,1.0,30.18,1.85,50.29,22.9336,DDF,44.1384,28.009,0,1.0,30.18,1.85,50.29,22.9297
SN000607,61224.4062,LSST-z,DDF,59.2297,13.192,4096,1.0,31.3,1.94,63.19,22.8401,DDF,94.6905,13.232,0,1.0,31.3,1.94,63.19,22.8311
SN000161,60994.2501,LSST-r,DDF,43517.7,29.824,4096,1.0,31.74,2.06,24.64,15.9052,DDF,46978.2,30.97,4096,1.0,31.74,2.06,24.64,15.8096
SN000161,60996.0449,LSST-i,DDF,34180.9,28.398,4096,1.0,31.62,2.0,38.52,16.1695,DDF,38346.6,30.003,4096,1.0,31.62,2.0,38.52,16.0388
SN000161,60996.1666,LSST-r,DDF,49684.5,22.608,4096,1.0,32.48,1.75,35.56,15.7533,DDF,51985.5,23.121,4096,1.0,32.48,1.75,35.56,15.7091
SN000161,60998.2261,LSST-g,DDF,60038.2,11.498,4096,1.0,34.15,2.48,47.83,15.557,DDF,62634.9,11.742,4096,1.0,34.15,2.48,47.83,15.5071
SN000161,60998.2337,LSST-i,DDF,33834.6,6.2318,4096,1.0,34.91,2.36,158.5,16.1774,DDF,36221.8,6.4365,4096,1.0,34.91,2.36,158.5,16.1058
SN000161,60998.2434,LSST-r,DDF,54311.1,7.5155,4096,1.0,34.98,2.72,109.8,15.6522,DDF,54622.0,7.5366,4096,1.0,34.98,2.72,109.8,15.6565
SN000161,61003.247,LSST-i,DDF,29990.5,18.448,4096,1.0,32.41,1.93,51.22,16.3003,DDF,29754.8,18.378,4096,1.0,32.41,1.93,51.22,16.3143
SN000161,61005.217,LSST-g,DDF,55035.2,11.072,4096,1.0,34.14,2.77,47.49,15.6525,DDF,57927.2,11.356,4096,1.0,34.14,2.77,47.49,15.5932
SN000161,61005.2247,LSST-i,DDF,28067.9,5.7181,4096,1.0,34.91,2.42,159.2,16.379,DDF,27185.1,5.6336,4096,1.0,34.91,2.42,159.2,16.4071
SN000161,61005.2344,LSST-r,DDF,52707.5,7.3932,4096,1.0,34.98,2.48,110.1,15.6885,DDF,48799.6,7.1189,4096,1.0,34.98,2.48,110.1,15.7744
SN000175,61049.3293,LSST-i,DDF,59.5248,5.9262,4096,1.0,31.69,1.45,53.69,22.8827,DDF,69.0386,5.9431,4096,1.0,31.69,1.45,53.69,22.9201
SN000175,61049.3405,LSST-z,DDF,85.2931,9.2161,4096,1.0,31.34,1.51,58.28,22.8292,DDF,83.7705,9.2137,4096,1.0,31.34,1.51,58.28,22.8199
SN000175,61051.1951,LSST-i,DDF,70.6186,1.4777,4096,1.0,34.9,1.88,198.6,22.8591,DDF,67.4551,1.4765,4096,1.0,34.9,1.88,198.6,22.9121
SN000175,61051.2077,LSST-Y,DDF,69.7958,6.007,4096,1.0,33.28,1.71,202.3,22.892,DDF,71.1413,6.0076,4096,1.0,33.28,1.71,202.3,22.8891
SN000175,61051.2178,LSST-z,DDF,82.151,2.0253,4096,1.0,34.76,1.69,267.6,22.7717,DDF,77.6942,2.0239,4096,1.0,34.76,1.69,267.6,22.7926
SN000175,61052.2042,LSST-i,DDF,68.9741,1.9255,4096,1.0,34.86,2.53,186.7,22.8532,DDF,67.7603,1.9252,4096,1.0,34.86,2.53,186.7,22.9143
SN000175,61052.2233,LSST-Y,DDF,81.8308,8.1053,4096,1.0,33.31,2.4,200.3,22.8861,DDF,75.6619,8.1035,4096,1.0,33.31,2.4,200.3,22.8898
SN000175,61052.2334,LSST-z,DDF,81.9982,2.5414,4096,1.0,34.77,2.21,260.4,22.7514,DDF,77.1622,2.5402,4096,1.0,34.77,2.21,260.4,22.7857
SN001535,61405.0423,LSST-z,DDF,127.455,10.794,4096,1.0,31.35,1.78,58.37,22.2887,DDF,126.999,10.793,4096,1.0,31.35,1.78,58.37,22.2834
SN001535,61414.0379,LSST-i,DDF,148.644,9.7082,4096,1.0,31.68,2.27,55.73,22.0488,DDF,150.817,9.7106,4096,1.0,31.68,2.27,55.73,22.0868
SN001535,61414.0509,LSST-z,DDF,133.093,13.581,4096,1.0,31.32,2.42,52.82,22.1493,DDF,122.666,13.569,4096,1.0,31.32,2.42,52.82,22.1706
SN001253,61364.296,LSST-i,DDF,113.662,2.4294,4096,1.0,34.75,2.65,202.9,22.3581,DDF,106.629,2.4275,4096,1.0,34.75,2.65,202.9,22.4383
SN001253,61364.315,LSST-Y,DDF,100.949,12.921,4096,1.0,33.16,3.16,211.5,22.6831,DDF,69.1879,12.915,0,1.0,33.16,3.16,211.5,22.7313
SN001253,61364.3205,LSST-z,DDF,90.066,14.382,6144,1.0,32.01,3.13,82.26,22.4487,DDF,116.439,14.397,6144,1.0,32.01,3.13,82.26,22.4821
SN001253,61365.3056,LSST-z,DDF,109.088,3.5906,4096,1.0,34.6,2.48,280.8,22.4083,DDF,108.737,3.5905,4096,1.0,34.6,2.48,280.8,22.4579
SN001253,61365.3188,LSST-i,DDF,118.989,3.1231,4096,1.0,33.83,2.38,123.7,22.3251,DDF,103.91,3.116,4096,1.0,33.83,2.38,123.7,22.4084
SN001253,61366.3076,LSST-i,DDF,122.401,3.6523,4096,1.0,34.26,2.71,190.6,22.3022,DDF,115.064,3.6503,4096,1.0,34.26,2.71,190.6,22.3878
SN001253,61366.3228,LSST-Y,DDF,72.1925,13.594,0,1.0,32.34,2.37,139.3,22.6662,DDF,73.155,13.595,4096,1.0,32.34,2.37,139.3,22.734
