FILENAME,MJD,BAND,FIELD_NO_S,FLUXCAL_NO_S,FLUXCALERR_NO_S,PHOTFLAG_NO_S,GAIN_NO_S,ZPT_NO_S,PSF_NO_S,SKY_SIG_NO_S,SIM_MAGOBS_NO_S,FIELD_PLUS_S,FLUXCAL_PLUS_S,FLUXCALERR_PLUS_S,PHOTFLAG_PLUS_S,GAIN_PLUS_S,ZPT_PLUS_S,PSF_PLUS_S,SKY_SIG_PLUS_S,SIM_MAGOBS_PLUS_S
SN000081,61708.2635,LSST-r,DDF,193378.0,6.2477,4096,1.0,36.74,1.8,237.0,14.2849,DDF,185620.0,6.1214,4096,1.0,36.74,1.8,237.0,14.3198
SN000081,61708.2873,LSST-i,DDF,121822.0,5.1604,4096,1.0,36.66,1.75,350.8,14.7831,DDF,122601.0,5.1768,4096,1.0,36.66,1.75,350.8,14.7882
SN000081,61709.3163,LSST-r,DDF,200146.0,6.3845,4096,1.0,36.73,1.68,241.2,14.2521,DDF,193150.0,6.2722,4096,1.0,36.73,1.68,241.2,14.2873
SN000081,61710.2247,LSST-g,DDF,225821.0,7.0636,4096,1.0,36.64,1.62,144.5,14.1204,DDF,217459.0,6.9317,4096,1.0,36.64,1.62,144.5,14.1527
SN000081,61710.2487,LSST-r,DDF,201686.0,6.3802,4096,1.0,36.74,1.8,236.9,14.2369,DDF,194727.0,6.2694,4096,1.0,36.74,1.8,236.9,14.2704
SN000081,61714.1712,LSST-r,DDF,191086.0,6.1526,4096,1.0,36.76,1.47,270.3,14.2975,DDF,187937.0,6.1018,4096,1.0,36.76,1.47,270.3,14.3064
SN000081,61714.1954,LSST-i,DDF,102204.0,4.7267,4096,1.0,36.66,1.56,360.4,14.9713,DDF,106877.0,4.8326,4096,1.0,36.66,1.56,360.4,14.9285
SN000081,61715.2324,LSST-g,DDF,195833.0,2.9669,4096,1.0,38.37,2.39,319.6,14.2737,DDF,185686.0,2.8892,4096,1.0,38.37,2.39,319.6,14.3285
SN000081,61715.239,LSST-i,DDF,97029.1,1.4623,4096,1.0,39.16,2.21,1102.0,15.0375,DDF,100945.0,1.491,4096,1.0,39.16,2.21,1102.0,14.9882
SN000081,61715.2488,LSST-r,DDF,183212.0,1.9322,4096,1.0,39.23,1.84,749.1,14.341,DDF,182611.0,1.929,4096,1.0,39.23,1.84,749.1,14.3404
SN000085,61300.141,LSST-i,DDF,148742.0,5.7025,4096,1.0,36.66,1.79,381.7,14.5606,DDF,114756.0,5.0151,4096,1.0,36.66,1.79,381.7,14.8379
SN000085,61300.1651,LSST-r,DDF,242591.0,6.9674,4096,1.0,36.75,2.01,264.8,14.0469,DDF,194683.0,6.2439,4096,1.0,36.75,2.01,264.8,14.2755
SN000085,61307.0051,LSST-g,DDF,302327.0,2.8197,4096,1.0,39.03,3.75,2312.0,13.7995,DDF,239708.0,2.5339,4096,1.0,39.03,3.75,2312.0,14.0498
SN000085,61307.0128,LSST-i,DDF,129493.0,1.3294,4096,1.0,39.82,3.45,3386.0,14.7224,DDF,112618.0,1.2523,4096,1.0,39.82,3.45,3386.0,14.8705
SN000085,61307.0225,LSST-r,DDF,263861.0,1.7315,4096,1.0,39.95,3.72,3511.0,13.9471,DDF,215073.0,1.5771,4096,1.0,39.95,3.72,3511.0,14.1654
SN000086,61371.2195,LSST-r,DDF,176180.0,5.6914,4096,1.0,36.85,1.83,488.9,14.3795,DDF,189369.0,5.8985,4096,1.0,36.85,1.83,488.9,14.3058
SN000086,61371.2437,LSST-i,DDF,115443.0,4.9736,4096,1.0,36.69,1.7,494.2,14.8392,DDF,117857.0,5.0246,4096,1.0,36.69,1.7,494.2,14.8212
SN000086,61372.1278,LSST-g,DDF,207308.0,2.8746,4096,1.0,38.5,1.62,448.0,14.2118,DDF,210866.0,2.8992,4096,1.0,38.5,1.62,448.0,14.1926
SN000086,61372.1508,LSST-i,DDF,114690.0,1.499,4096,1.0,39.28,1.54,1372.0,14.8519,DDF,119570.0,1.5303,4096,1.0,39.28,1.54,1372.0,14.8065
SN000086,61372.1574,LSST-r,DDF,183061.0,1.7792,4096,1.0,39.41,1.65,1149.0,14.3493,DDF,200524.0,1.8618,4096,1.0,39.41,1.65,1149.0,14.2434
SN000086,61375.2379,LSST-r,DDF,180551.0,4.2171,4096,1.0,37.52,1.69,409.8,14.3605,DDF,211248.0,4.5604,4096,1.0,37.52,1.69,409.8,14.1971
SN000086,61375.2618,LSST-g,DDF,197786.0,4.3939,4096,1.0,37.53,2.04,366.4,14.2599,DDF,203121.0,4.4525,4096,1.0,37.53,2.04,366.4,14.2215
SN000087,61666.0145,LSST-g,DDF,232752.0,2.6202,4096,1.0,38.83,2.81,573.2,14.0866,DDF,319922.0,3.0702,4096,1.0,38.83,2.81,573.2,13.732
SN000087,61666.0221,LSST-i,DDF,123969.0,1.2527,4096,1.0,39.79,2.36,2514.0,14.773,DDF,160010.0,1.4166,4096,1.0,39.79,2.36,2514.0,14.4941
SN000087,61666.0318,LSST-r,DDF,203397.0,1.4919,4096,1.0,39.92,2.2,2267.0,14.2341,DDF,273979.0,1.7279,4096,1.0,39.92,2.2,2267.0,13.9048
SN000087,61672.2038,LSST-g,DDF,202838.0,2.0883,6144,1.0,39.17,1.82,484.8,14.2242,DDF,269581.0,2.4072,6144,1.0,39.17,1.82,484.8,13.9324
SN000087,61672.2114,LSST-i,DDF,98816.4,1.0357,4096,1.0,39.92,1.56,1584.0,15.0082,DDF,116219.0,1.1225,4096,1.0,39.92,1.56,1584.0,14.8302
SN000087,61672.2212,LSST-r,DDF,189957.0,1.3798,4096,1.0,40.0,1.7,1099.0,14.3081,DDF,235942.0,1.5375,4096,1.0,40.0,1.7,1099.0,14.0629
SN000089,61847.0338,LSST-g,DDF,226987.0,5.3263,6144,1.0,37.26,2.42,219.8,14.1011,DDF,203769.0,5.0471,6144,1.0,37.26,2.42,219.8,14.2337
SN000089,61847.0573,LSST-r,DDF,208161.0,6.8593,4096,1.0,36.62,2.22,273.2,14.2022,DDF,175209.0,6.296,4096,1.0,36.62,2.22,273.2,14.3904
SN000090,61460.1814,LSST-r,DDF,173248.0,5.7072,6144,1.0,36.84,2.07,644.3,14.4047,DDF,174355.0,5.7249,6144,1.0,36.84,2.07,644.3,14.3949
SN000090,61460.2053,LSST-i,DDF,99163.2,4.636,4096,1.0,36.7,1.92,618.9,15.013,DDF,103887.0,4.7413,4096,1.0,36.7,1.92,618.9,14.9601
SN000090,61462.1781,LSST-i,DDF,93383.3,4.547,4096,1.0,36.67,2.19,471.4,15.075,DDF,97336.0,4.6394,4096,1.0,36.67,2.19,471.4,15.0308
SN000090,61463.201,LSST-r,DDF,162924.0,5.5948,4096,1.0,36.8,1.98,378.9,14.4745,DDF,165243.0,5.6341,4096,1.0,36.8,1.98,378.9,14.4562
SN000090,61463.2249,LSST-i,DDF,88668.9,4.4376,4096,1.0,36.66,2.01,444.5,15.1272,DDF,93042.4,4.5431,4096,1.0,36.66,2.01,444.5,15.0863
SN000090,61464.1239,LSST-i,DDF,84816.2,4.3369,4096,1.0,36.65,1.64,395.6,15.1807,DDF,87064.6,4.3933,4096,1.0,36.65,1.64,395.6,15.1421
SN000090,61467.121,LSST-r,DDF,134062.0,5.2047,4096,1.0,36.74,1.53,279.0,14.6837,DDF,139464.0,5.3082,4096,1.0,36.74,1.53,279.0,14.6338
SN000090,61467.1479,LSST-i,DDF,70585.0,3.9385,4096,1.0,36.66,1.54,388.5,15.3713,DDF,73424.9,4.0159,4096,1.0,36.66,1.54,388.5,15.3393
SN000094,61370.1343,LSST-i,DDF,111904.0,4.8474,4096,1.0,36.71,1.23,638.4,14.8635,DDF,132444.0,5.2678,4096,1.0,36.71,1.23,638.4,14.6916
SN000094,61372.1046,LSST-r,DDF,179086.0,4.2368,6144,1.0,37.5,1.55,374.0,14.3666,DDF,184649.0,4.302,6144,1.0,37.5,1.55,374.0,14.3315
SN000094,61372.1248,LSST-i,DDF,113009.0,4.9681,4096,1.0,36.66,1.49,375.9,14.8679,DDF,130096.0,5.3279,4096,1.0,36.66,1.49,375.9,14.7204
SN000095,61389.2352,LSST-g,DDF,132598.0,1.9315,6144,1.0,38.88,2.01,522.6,14.6958,DDF,114724.0,1.7971,6144,1.0,38.88,2.01,522.6,14.8478
SN000095,61389.248,LSST-i,DDF,87976.8,1.0248,4096,1.0,39.86,2.78,1984.0,15.1356,DDF,75546.8,0.95336,4096,1.0,39.86,2.78,1984.0,15.3071
SN000095,61389.2567,LSST-r,DDF,118429.0,1.1263,4096,1.0,39.94,2.66,1310.0,14.8256,DDF,109474.0,1.0835,4096,1.0,39.94,2.66,1310.0,14.9044
SN000095,61390.2434,LSST-g,DDF,154801.0,2.0491,4096,1.0,38.92,2.23,532.9,14.5256,DDF,134820.0,1.9127,4096,1.0,38.92,2.23,532.9,14.6805
SN000095,61390.251,LSST-i,DDF,100965.0,1.1088,4096,1.0,39.82,2.43,1912.0,14.9918,DDF,86724.2,1.0302,4096,1.0,39.82,2.43,1912.0,15.1593
SN000095,61390.2607,LSST-r,DDF,134841.0,1.221,4096,1.0,39.9,2.21,1289.0,14.6698,DDF,124439.0,1.1733,4096,1.0,39.9,2.21,1289.0,14.7574
SN000095,61395.2676,LSST-g,DDF,236142.0,1.6214,4096,1.0,39.89,2.33,1373.0,14.0675,DDF,204053.0,1.5079,4096,1.0,39.89,2.33,1373.0,14.229
SN000095,61395.2752,LSST-i,DDF,127736.0,0.85333,4096,1.0,40.63,2.01,2877.0,14.731,DDF,111560.0,0.79852,4096,1.0,40.63,2.01,2877.0,14.8805
SN000095,61395.2849,LSST-r,DDF,205904.0,1.0242,4096,1.0,40.74,2.15,2246.0,14.2191,DDF,179970.0,0.95803,4096,1.0,40.74,2.15,2246.0,14.3625
SN000095,61396.212,LSST-g,DDF,240923.0,2.4947,4096,1.0,39.01,2.84,1903.0,14.047,DDF,207210.0,2.3205,4096,1.0,39.01,2.84,1903.0,14.2077
SN000095,61396.2196,LSST-i,DDF,126600.0,1.2526,4096,1.0,39.81,2.06,2836.0,14.7437,DDF,110594.0,1.174,4096,1.0,39.81,2.06,2836.0,14.8903
SN000095,61396.2293,LSST-r,DDF,211300.0,1.4993,4096,1.0,39.95,1.82,2784.0,14.1847,DDF,182234.0,1.3941,4096,1.0,39.95,1.82,2784.0,14.3422
SN000099,61460.0361,LSST-g,DDF,229822.0,2.2745,4096,1.0,39.12,1.66,511.9,14.0976,DDF,226370.0,2.2574,4096,1.0,39.12,1.66,511.9,14.117
SN000099,61460.05,LSST-i,DDF,127300.0,1.1877,4096,1.0,39.9,1.48,2111.0,14.7271,DDF,123365.0,1.1694,4096,1.0,39.9,1.48,2111.0,14.7706
SN000099,61460.0696,LSST-r,DDF,189564.0,1.3834,6144,1.0,40.0,1.87,2029.0,14.3031,DDF,183245.0,1.3603,6144,1.0,40.0,1.87,2029.0,14.3353
SN000100,61335.2392,LSST-r,DDF,217603.0,6.3374,4096,1.0,36.84,1.54,444.4,14.1488,DDF,193836.0,5.9831,4096,1.0,36.84,1.54,444.4,14.283
SN000100,61335.2636,LSST-i,DDF,129547.0,5.2238,4096,1.0,36.7,1.38,460.9,14.7254,DDF,122303.0,5.0769,4096,1.0,36.7,1.38,460.9,14.7772
SN000100,61338.2238,LSST-i,DDF,119282.0,5.0583,4096,1.0,36.71,2.13,604.5,14.8091,DDF,108659.0,4.836,4096,1.0,36.71,2.13,604.5,14.9143
SN000100,61342.1425,LSST-g,DDF,222022.0,2.9199,4096,1.0,38.55,2.55,847.8,14.1337,DDF,214269.0,2.869,4096,1.0,38.55,2.55,847.8,14.177
SN000100,61342.1491,LSST-i,DDF,103266.0,1.5044,4096,1.0,39.17,1.83,1527.0,14.968,DDF,86610.2,1.3804,4096,1.0,39.17,1.83,1527.0,15.151
SN000100,61342.1589,LSST-r,DDF,205100.0,1.971,4096,1.0,39.32,2.26,1464.0,14.2256,DDF,167670.0,1.7846,4096,1.0,39.32,2.26,1464.0,14.4384
