FILENAME,MJD,BAND,FIELD,FLUXCAL,FLUXCALERR,PHOTFLAG,GAIN,ZPT,PSF,SKY_SIG,SIM_MAGOBS
MC_BAYSN_NOSCATTER_SN000048.DAT,60901.3193,LSST-r,DDF,52627.0,1.0572,4096,1.0,39.25,2.59,1420.0,15.6902
MC_BAYSN_NOSCATTER_SN000048.DAT,60904.2353,LSST-g,DDF,21454.5,1.2745,6144,1.0,37.91,5.22,309.1,16.6719
MC_BAYSN_NOSCATTER_SN000048.DAT,60904.2419,LSST-i,DDF,40859.5,1.1358,4096,1.0,38.97,3.89,1361.0,15.9751
MC_BAYSN_NOSCATTER_SN000048.DAT,60904.2516,LSST-r,DDF,46934.4,1.0862,4096,1.0,39.04,2.86,850.6,15.8258
MC_BAYSN_NOSCATTER_SN000050.DAT,61266.2534,LSST-g,DDF,132969.0,1.9013,6144,1.0,38.92,2.84,512.5,14.6836
MC_BAYSN_NOSCATTER_SN000050.DAT,61266.2671,LSST-i,DDF,96114.0,1.0506,4096,1.0,39.88,2.31,1903.0,15.0434
MC_BAYSN_NOSCATTER_SN000050.DAT,61266.2708,LSST-r,DDF,125462.0,1.1725,4096,1.0,39.91,2.25,1246.0,14.7576
MC_BAYSN_NOSCATTER_SN000050.DAT,61272.3804,LSST-g,DDF,184659.0,1.9932,4096,1.0,39.17,2.03,525.0,14.3271
MC_BAYSN_NOSCATTER_SN000050.DAT,61272.388,LSST-i,DDF,106791.0,1.0844,4096,1.0,39.91,1.95,1666.0,14.9291
MC_BAYSN_NOSCATTER_SN000050.DAT,61272.3957,LSST-r,DDF,176815.0,1.8809,4096,1.0,39.25,1.69,834.0,14.3836
MC_BAYSN_NOSCATTER_SN000050.DAT,61273.2133,LSST-r,DDF,175232.0,2.0479,4096,1.0,39.08,2.95,1329.0,14.3827
MC_BAYSN_NOSCATTER_SN000050.DAT,61274.3083,LSST-r,DDF,172983.0,5.9432,4096,1.0,36.73,2.01,280.8,14.3948
MC_BAYSN_NOSCATTER_SN000050.DAT,61274.3324,LSST-i,DDF,100866.0,4.7259,4096,1.0,36.65,1.75,381.0,14.9938
MC_BAYSN_NOSCATTER_SN000050.DAT,61275.3487,LSST-g,DDF,175775.0,6.1793,4096,1.0,36.66,2.21,167.8,14.3956
MC_BAYSN_NOSCATTER_SN000050.DAT,61275.3726,LSST-r,DDF,169625.0,5.8254,4096,1.0,36.75,1.6,266.9,14.4224
MC_BAYSN_NOSCATTER_SN000050.DAT,61276.3206,LSST-i,DDF,92339.9,4.471,4096,1.0,36.68,1.61,479.3,15.0848
MC_BAYSN_NOSCATTER_SN000050.DAT,61276.3446,LSST-r,DDF,165431.0,5.5749,4096,1.0,36.82,1.4,392.1,14.4567
MC_BAYSN_NOSCATTER_SN000050.DAT,61277.3426,LSST-i,DDF,86603.9,3.0502,4096,1.0,37.44,1.47,705.9,15.1552
MC_BAYSN_NOSCATTER_SN000050.DAT,61277.343,LSST-r,DDF,158107.0,3.8327,4096,1.0,37.59,1.6,708.7,14.5008
MC_BAYSN_NOSCATTER_SN000051.DAT,61668.3651,LSST-g,DDF,266301.0,2.1278,4096,1.0,39.43,1.69,1583.0,13.9315
MC_BAYSN_NOSCATTER_SN000051.DAT,61668.3706,LSST-i,DDF,145636.0,1.7375,4096,1.0,39.22,1.51,1617.0,14.5828
MC_BAYSN_NOSCATTER_SN000051.DAT,61669.3951,LSST-i,DDF,146352.0,3.1801,6144,1.0,37.91,1.33,880.8,14.5831
MC_BAYSN_NOSCATTER_SN000051.DAT,61672.4004,LSST-r,DDF,252650.0,6.7924,4096,1.0,36.85,1.4,445.4,13.9969
MC_BAYSN_NOSCATTER_SN000051.DAT,61673.3873,LSST-i,DDF,130542.0,5.3313,4096,1.0,36.67,2.16,377.0,14.7101
MC_BAYSN_NOSCATTER_SN000052.DAT,61704.3526,LSST-r,DDF,157785.0,5.6712,6144,1.0,36.73,1.71,250.5,14.5089
MC_BAYSN_NOSCATTER_SN000052.DAT,61705.2647,LSST-r,DDF,170405.0,4.1722,4096,1.0,37.48,1.84,335.9,14.4145
MC_BAYSN_NOSCATTER_SN000052.DAT,61705.3369,LSST-i,DDF,121831.0,3.6519,4096,1.0,37.41,1.63,505.2,14.7867
MC_BAYSN_NOSCATTER_SN000052.DAT,61707.2474,LSST-g,DDF,234713.0,3.2017,4096,1.0,38.4,1.43,323.9,14.0786
MC_BAYSN_NOSCATTER_SN000052.DAT,61707.254,LSST-i,DDF,128592.0,1.6656,4096,1.0,39.17,1.32,1108.0,14.7295
MC_BAYSN_NOSCATTER_SN000052.DAT,61707.2637,LSST-r,DDF,197637.0,1.9969,4096,1.0,39.24,1.64,750.3,14.2594
MC_BAYSN_NOSCATTER_SN000052.DAT,61708.2639,LSST-r,DDF,206378.0,6.4837,4096,1.0,36.73,1.81,237.0,14.2097
MC_BAYSN_NOSCATTER_SN000052.DAT,61708.2877,LSST-i,DDF,128683.0,5.3028,4096,1.0,36.66,1.76,351.0,14.7286
MC_BAYSN_NOSCATTER_SN000052.DAT,61709.3163,LSST-r,DDF,214169.0,6.6039,4096,1.0,36.73,1.68,241.2,14.1752
MC_BAYSN_NOSCATTER_SN000052.DAT,61710.2251,LSST-g,DDF,246821.0,7.4187,4096,1.0,36.63,1.64,144.5,14.015
MC_BAYSN_NOSCATTER_SN000052.DAT,61710.2491,LSST-r,DDF,216580.0,6.6418,4096,1.0,36.73,1.82,237.7,14.1584
MC_BAYSN_NOSCATTER_SN000052.DAT,61714.1725,LSST-r,DDF,208163.0,6.4516,4096,1.0,36.75,1.57,269.5,14.2049
MC_BAYSN_NOSCATTER_SN000052.DAT,61714.1967,LSST-i,DDF,110035.0,4.9004,4096,1.0,36.66,1.45,360.4,14.9021
MC_BAYSN_NOSCATTER_SN000052.DAT,61715.2324,LSST-g,DDF,220239.0,3.1461,4096,1.0,38.37,2.39,319.6,14.146
MC_BAYSN_NOSCATTER_SN000052.DAT,61715.239,LSST-i,DDF,103467.0,1.5093,4096,1.0,39.16,2.21,1102.0,14.9614
MC_BAYSN_NOSCATTER_SN000052.DAT,61715.2488,LSST-r,DDF,200326.0,2.0202,4096,1.0,39.23,1.84,749.1,14.2441
MC_BAYSN_NOSCATTER_SN000052.DAT,61716.2896,LSST-i,DDF,97021.8,4.6085,4096,1.0,36.66,1.67,354.1,15.0295
MC_BAYSN_NOSCATTER_SN000058.DAT,61042.1678,LSST-i,DDF,79244.9,4.2473,4096,1.0,36.69,2.72,567.1,15.2477
MC_BAYSN_NOSCATTER_SN000058.DAT,61047.1077,LSST-i,DDF,113062.0,4.9277,6144,1.0,36.68,1.56,399.8,14.867
MC_BAYSN_NOSCATTER_SN000058.DAT,61047.1317,LSST-r,DDF,165759.0,5.6123,4096,1.0,36.81,1.85,364.1,14.447
MC_BAYSN_NOSCATTER_SN000059.DAT,61326.222,LSST-r,DDF,198609.0,6.4519,4096,1.0,36.72,5.32,243.8,14.253
MC_BAYSN_NOSCATTER_SN000059.DAT,61329.9986,LSST-i,DDF,106273.0,3.4563,6144,1.0,37.4,2.0,697.1,14.9354
MC_BAYSN_NOSCATTER_SN000060.DAT,60934.1207,LSST-g,DDF,163722.0,6.1302,6144,1.0,36.6,2.15,154.0,14.4661
MC_BAYSN_NOSCATTER_SN000060.DAT,60935.2933,LSST-r,DDF,148538.0,3.9023,4096,1.0,37.48,2.48,349.9,14.57
MC_BAYSN_NOSCATTER_SN000060.DAT,60936.1991,LSST-r,DDF,141219.0,5.3475,4096,1.0,36.74,2.27,245.2,14.6303
MC_BAYSN_NOSCATTER_SN000060.DAT,60936.2237,LSST-i,DDF,73398.3,4.0383,4096,1.0,36.66,2.32,353.7,15.3355
MC_BAYSN_NOSCATTER_SN000060.DAT,60938.1996,LSST-r,DDF,125112.0,5.0071,4096,1.0,36.75,1.89,245.7,14.7585
MC_BAYSN_NOSCATTER_SN000062.DAT,61768.1816,LSST-r,DDF,100127.0,3.2164,6144,1.0,37.47,1.77,353.2,14.9985
MC_BAYSN_NOSCATTER_SN000062.DAT,61768.2011,LSST-i,DDF,75957.4,4.1244,4096,1.0,36.64,1.67,374.3,15.2988
MC_BAYSN_NOSCATTER_SN000062.DAT,61769.2148,LSST-r,DDF,117931.0,5.027,4096,1.0,36.68,2.15,256.9,14.8162
MC_BAYSN_NOSCATTER_SN000062.DAT,61775.1381,LSST-r,DDF,201621.0,6.2341,4096,1.0,36.79,1.38,319.4,14.2391
MC_BAYSN_NOSCATTER_SN000062.DAT,61775.1629,LSST-i,DDF,126255.0,5.2529,4096,1.0,36.66,1.54,400.3,14.7502
MC_BAYSN_NOSCATTER_SN000062.DAT,61778.1704,LSST-i,DDF,117076.0,5.1016,4096,1.0,36.67,2.28,540.6,14.8253
MC_BAYSN_NOSCATTER_SN000062.DAT,61779.1142,LSST-i,DDF,113818.0,3.462,4096,1.0,37.46,1.47,777.2,14.8563
MC_BAYSN_NOSCATTER_SN000063.DAT,60863.2422,LSST-g,DDF,190139.0,2.0803,4096,1.0,39.14,2.78,1654.0,14.3001
MC_BAYSN_NOSCATTER_SN000063.DAT,60863.2498,LSST-i,DDF,107834.0,1.1409,4096,1.0,39.85,2.53,2447.0,14.9217
MC_BAYSN_NOSCATTER_SN000063.DAT,60863.2595,LSST-r,DDF,182567.0,1.3715,4096,1.0,39.99,2.34,2340.0,14.3491
MC_BAYSN_NOSCATTER_SN000065.DAT,60933.4029,LSST-i,DDF,152813.0,5.6929,6144,1.0,36.7,1.98,473.2,14.5391
MC_BAYSN_NOSCATTER_SN000065.DAT,60940.3831,LSST-r,DDF,276489.0,7.4329,4096,1.0,36.75,1.66,243.8,13.9008
MC_BAYSN_NOSCATTER_SN000066.DAT,61299.2713,LSST-i,DDF,149973.0,5.7651,4096,1.0,36.65,2.34,359.4,14.5525
MC_BAYSN_NOSCATTER_SN000066.DAT,61304.1425,LSST-i,DDF,134138.0,1.3325,4096,1.0,39.76,3.08,2349.0,14.6839
MC_BAYSN_NOSCATTER_SN000066.DAT,61304.1522,LSST-r,DDF,273778.0,1.7692,4096,1.0,39.88,3.35,2029.0,13.914
MC_BAYSN_NOSCATTER_SN000068.DAT,60956.1419,LSST-i,DDF,102466.0,2.7228,6144,1.0,37.89,1.79,1149.0,14.9763
MC_BAYSN_NOSCATTER_SN000068.DAT,60958.2385,LSST-g,DDF,182473.0,5.7453,4096,1.0,36.88,2.84,472.3,14.3531
MC_BAYSN_NOSCATTER_SN000068.DAT,60958.2626,LSST-r,DDF,175647.0,5.7045,4096,1.0,36.84,1.69,483.6,14.3804
MC_BAYSN_NOSCATTER_SN000068.DAT,60964.2361,LSST-r,DDF,127349.0,5.1019,4096,1.0,36.73,2.16,247.0,14.7433
MC_BAYSN_NOSCATTER_SN000068.DAT,60964.317,LSST-g,DDF,123192.0,5.4706,4096,1.0,36.54,2.25,165.3,14.786
MC_BAYSN_NOSCATTER_SN000071.DAT,61707.3243,LSST-r,DDF,70070.8,2.6671,4096,1.0,37.49,1.6,355.5,15.3839
MC_BAYSN_NOSCATTER_SN000071.DAT,61707.3497,LSST-i,DDF,59989.1,3.6831,4096,1.0,36.64,1.92,376.0,15.563
MC_BAYSN_NOSCATTER_SN000071.DAT,61709.3111,LSST-r,DDF,93632.5,4.3538,4096,1.0,36.74,1.79,247.7,15.0737
MC_BAYSN_NOSCATTER_SN000071.DAT,61711.3109,LSST-g,DDF,110870.0,4.9527,4096,1.0,36.64,1.84,153.9,14.8854
MC_BAYSN_NOSCATTER_SN000071.DAT,61712.0698,LSST-i,DDF,92013.6,3.2605,4096,1.0,37.36,1.73,578.7,15.0963
MC_BAYSN_NOSCATTER_SN000071.DAT,61713.255,LSST-g,DDF,122615.0,1.5363,4096,1.0,39.29,1.33,525.4,14.7701
MC_BAYSN_NOSCATTER_SN000071.DAT,61713.2762,LSST-i,DDF,92682.7,1.0022,4096,1.0,39.92,1.34,1590.0,15.0767
MC_BAYSN_NOSCATTER_SN000071.DAT,61713.2791,LSST-r,DDF,128647.0,1.1103,4096,1.0,40.05,1.7,1133.0,14.7212
MC_BAYSN_NOSCATTER_SN000071.DAT,61714.1278,LSST-g,DDF,127421.0,5.0022,4096,1.0,36.77,1.54,232.9,14.7429
MC_BAYSN_NOSCATTER_SN000071.DAT,61714.1522,LSST-r,DDF,133413.0,5.0972,4096,1.0,36.78,1.51,285.5,14.6882
MC_BAYSN_NOSCATTER_SN000071.DAT,61714.3115,LSST-i,DDF,92048.5,4.488,4096,1.0,36.66,1.55,365.0,15.0884
MC_BAYSN_NOSCATTER_SN000071.DAT,61716.1689,LSST-i,DDF,88038.7,3.131,4096,1.0,37.4,1.74,572.9,15.1383
MC_BAYSN_NOSCATTER_SN000073.DAT,61712.1033,LSST-i,DDF,120494.0,5.1583,4096,1.0,36.65,1.63,393.2,14.8008
MC_BAYSN_NOSCATTER_SN000073.DAT,61718.2854,LSST-g,DDF,210456.0,2.259,4096,1.0,39.04,1.92,541.3,14.1945
MC_BAYSN_NOSCATTER_SN000073.DAT,61718.293,LSST-i,DDF,107883.0,1.1273,4096,1.0,39.84,1.88,1861.0,14.9183
MC_BAYSN_NOSCATTER_SN000073.DAT,61718.3027,LSST-r,DDF,196511.0,1.4858,4096,1.0,39.88,2.27,1265.0,14.2616
MC_BAYSN_NOSCATTER_SN000074.DAT,61806.2436,LSST-g,DDF,321524.0,2.6415,4096,1.0,39.16,2.1,549.4,13.7329
MC_BAYSN_NOSCATTER_SN000074.DAT,61806.2513,LSST-i,DDF,149373.0,1.2869,4096,1.0,39.9,2.01,1731.0,14.5706
MC_BAYSN_NOSCATTER_SN000074.DAT,61806.261,LSST-r,DDF,269330.0,1.6515,4096,1.0,39.99,2.2,1230.0,13.9178
MC_BAYSN_NOSCATTER_SN000075.DAT,61625.2964,LSST-g,DDF,307654.0,2.862,4096,1.0,38.94,3.43,480.2,13.7765
MC_BAYSN_NOSCATTER_SN000075.DAT,61625.304,LSST-i,DDF,127704.0,1.2316,4096,1.0,39.84,2.61,1794.0,14.7325
MC_BAYSN_NOSCATTER_SN000075.DAT,61625.3137,LSST-r,DDF,265101.0,1.6923,4096,1.0,39.92,2.25,1176.0,13.9392
MC_BAYSN_NOSCATTER_SN000077.DAT,61328.1755,LSST-g,DDF,337456.0,8.8416,4096,1.0,36.59,3.13,152.0,13.6893
MC_BAYSN_NOSCATTER_SN000077.DAT,61328.1992,LSST-r,DDF,292432.0,7.7717,6144,1.0,36.72,3.6,246.7,13.8439
MC_BAYSN_NOSCATTER_SN000077.DAT,61329.3248,LSST-r,DDF,285124.0,7.5923,4096,1.0,36.74,2.74,243.9,13.8637
MC_BAYSN_NOSCATTER_SN000077.DAT,61329.3362,LSST-i,DDF,133196.0,5.4007,4096,1.0,36.66,1.98,357.0,14.6962
MC_BAYSN_NOSCATTER_SN000077.DAT,61333.2886,LSST-g,DDF,304708.0,2.5471,4096,1.0,39.18,1.57,480.3,13.7885
MC_BAYSN_NOSCATTER_SN000077.DAT,61333.3057,LSST-i,DDF,113209.0,1.1075,4096,1.0,39.92,1.48,1578.0,14.8711
MC_BAYSN_NOSCATTER_SN000077.DAT,61333.3248,LSST-r,DDF,246234.0,1.5702,4096,1.0,40.0,1.45,1102.0,14.0232
MC_BAYSN_NOSCATTER_SN000077.DAT,61334.1964,LSST-i,DDF,106871.0,4.7868,4096,1.0,36.69,1.86,442.3,14.9198
MC_BAYSN_NOSCATTER_SN000078.DAT,61029.3231,LSST-i,DDF,81114.2,4.2372,4096,1.0,36.65,1.51,389.1,15.2299
MC_BAYSN_NOSCATTER_SN000078.DAT,61031.3416,LSST-r,DDF,131617.0,5.1376,6144,1.0,36.75,1.84,280.8,14.6949
MC_BAYSN_NOSCATTER_SN000078.DAT,61031.3541,LSST-i,DDF,100467.0,4.6522,4096,1.0,36.69,1.65,548.9,14.9981
MC_BAYSN_NOSCATTER_SN000078.DAT,61032.3408,LSST-r,DDF,143920.0,5.3722,4096,1.0,36.75,1.95,275.6,14.5949
MC_BAYSN_NOSCATTER_SN000078.DAT,61034.2946,LSST-i,DDF,111193.0,4.957,4096,1.0,36.65,1.65,387.0,14.8841
MC_BAYSN_NOSCATTER_SN000078.DAT,61034.3144,LSST-r,DDF,164891.0,5.7717,4096,1.0,36.74,1.7,270.8,14.4536
MC_BAYSN_NOSCATTER_SN000080.DAT,60958.2394,LSST-g,DDF,110316.0,4.5006,6144,1.0,36.88,2.87,474.0,14.8854
MC_BAYSN_NOSCATTER_SN000080.DAT,60958.2635,LSST-r,DDF,119839.0,4.7448,4096,1.0,36.83,1.72,485.4,14.8164
MC_BAYSN_NOSCATTER_SN000080.DAT,60964.2361,LSST-r,DDF,133582.0,5.2246,4096,1.0,36.73,2.16,247.0,14.6765
MC_BAYSN_NOSCATTER_SN000080.DAT,60969.9997,LSST-i,DDF,60448.8,3.7084,4096,1.0,36.66,2.05,511.3,15.5533
MC_BAYSN_NOSCATTER_SN000081.DAT,61705.2645,LSST-r,DDF,159215.0,5.6978,4096,1.0,36.73,1.91,237.2,14.4897
MC_BAYSN_NOSCATTER_SN000081.DAT,61705.3372,LSST-i,DDF,115937.0,5.0578,4096,1.0,36.65,1.68,357.3,14.8431
MC_BAYSN_NOSCATTER_SN000081.DAT,61707.2474,LSST-g,DDF,210687.0,3.0335,4096,1.0,38.4,1.43,323.9,14.1844
MC_BAYSN_NOSCATTER_SN000081.DAT,61707.254,LSST-i,DDF,122710.0,1.6273,4096,1.0,39.17,1.32,1108.0,14.7844
MC_BAYSN_NOSCATTER_SN000081.DAT,61707.2637,LSST-r,DDF,184201.0,1.928,4096,1.0,39.24,1.64,750.3,14.3333
MC_BAYSN_NOSCATTER_SN000081.DAT,61708.2635,LSST-r,DDF,193378.0,6.2477,4096,1.0,36.74,1.8,237.0,14.2849
MC_BAYSN_NOSCATTER_SN000081.DAT,61708.2873,LSST-i,DDF,121822.0,5.1604,4096,1.0,36.66,1.75,350.8,14.7831
MC_BAYSN_NOSCATTER_SN000081.DAT,61709.3163,LSST-r,DDF,200146.0,6.3845,4096,1.0,36.73,1.68,241.2,14.2521
MC_BAYSN_NOSCATTER_SN000081.DAT,61710.2247,LSST-g,DDF,225821.0,7.0636,4096,1.0,36.64,1.62,144.5,14.1204
MC_BAYSN_NOSCATTER_SN000081.DAT,61710.2487,LSST-r,DDF,201686.0,6.3802,4096,1.0,36.74,1.8,236.9,14.2369
MC_BAYSN_NOSCATTER_SN000081.DAT,61714.1712,LSST-r,DDF,191086.0,6.1526,4096,1.0,36.76,1.47,270.3,14.2975
MC_BAYSN_NOSCATTER_SN000081.DAT,61714.1954,LSST-i,DDF,102204.0,4.7267,4096,1.0,36.66,1.56,360.4,14.9713
MC_BAYSN_NOSCATTER_SN000081.DAT,61715.2324,LSST-g,DDF,195833.0,2.9669,4096,1.0,38.37,2.39,319.6,14.2737
MC_BAYSN_NOSCATTER_SN000081.DAT,61715.239,LSST-i,DDF,97029.1,1.4623,4096,1.0,39.16,2.21,1102.0,15.0375
MC_BAYSN_NOSCATTER_SN000081.DAT,61715.2488,LSST-r,DDF,183212.0,1.9322,4096,1.0,39.23,1.84,749.1,14.341
MC_BAYSN_NOSCATTER_SN000085.DAT,61300.141,LSST-i,DDF,148742.0,5.7025,4096,1.0,36.66,1.79,381.7,14.5606
MC_BAYSN_NOSCATTER_SN000085.DAT,61300.1651,LSST-r,DDF,242591.0,6.9674,4096,1.0,36.75,2.01,264.8,14.0469
MC_BAYSN_NOSCATTER_SN000085.DAT,61307.0051,LSST-g,DDF,302327.0,2.8197,4096,1.0,39.03,3.75,2312.0,13.7995
MC_BAYSN_NOSCATTER_SN000085.DAT,61307.0128,LSST-i,DDF,129493.0,1.3294,4096,1.0,39.82,3.45,3386.0,14.7224
MC_BAYSN_NOSCATTER_SN000085.DAT,61307.0225,LSST-r,DDF,263861.0,1.7315,4096,1.0,39.95,3.72,3511.0,13.9471
MC_BAYSN_NOSCATTER_SN000086.DAT,61371.2195,LSST-r,DDF,176180.0,5.6914,4096,1.0,36.85,1.83,488.9,14.3795
MC_BAYSN_NOSCATTER_SN000086.DAT,61371.2437,LSST-i,DDF,115443.0,4.9736,4096,1.0,36.69,1.7,494.2,14.8392
MC_BAYSN_NOSCATTER_SN000086.DAT,61372.1278,LSST-g,DDF,207308.0,2.8746,4096,1.0,38.5,1.62,448.0,14.2118
MC_BAYSN_NOSCATTER_SN000086.DAT,61372.1508,LSST-i,DDF,114690.0,1.499,4096,1.0,39.28,1.54,1372.0,14.8519
MC_BAYSN_NOSCATTER_SN000086.DAT,61372.1574,LSST-r,DDF,183061.0,1.7792,4096,1.0,39.41,1.65,1149.0,14.3493
MC_BAYSN_NOSCATTER_SN000086.DAT,61375.2379,LSST-r,DDF,180551.0,4.2171,4096,1.0,37.52,1.69,409.8,14.3605
MC_BAYSN_NOSCATTER_SN000086.DAT,61375.2618,LSST-g,DDF,197786.0,4.3939,4096,1.0,37.53,2.04,366.4,14.2599
MC_BAYSN_NOSCATTER_SN000087.DAT,61666.0145,LSST-g,DDF,232752.0,2.6202,4096,1.0,38.83,2.81,573.2,14.0866
MC_BAYSN_NOSCATTER_SN000087.DAT,61666.0221,LSST-i,DDF,123969.0,1.2527,4096,1.0,39.79,2.36,2514.0,14.773
MC_BAYSN_NOSCATTER_SN000087.DAT,61666.0318,LSST-r,DDF,203397.0,1.4919,4096,1.0,39.92,2.2,2267.0,14.2341
MC_BAYSN_NOSCATTER_SN000087.DAT,61672.2038,LSST-g,DDF,202838.0,2.0883,6144,1.0,39.17,1.82,484.8,14.2242
MC_BAYSN_NOSCATTER_SN000087.DAT,61672.2114,LSST-i,DDF,98816.4,1.0357,4096,1.0,39.92,1.56,1584.0,15.0082
MC_BAYSN_NOSCATTER_SN000087.DAT,61672.2212,LSST-r,DDF,189957.0,1.3798,4096,1.0,40.0,1.7,1099.0,14.3081
MC_BAYSN_NOSCATTER_SN000089.DAT,61847.0338,LSST-g,DDF,226987.0,5.3263,6144,1.0,37.26,2.42,219.8,14.1011
MC_BAYSN_NOSCATTER_SN000089.DAT,61847.0573,LSST-r,DDF,208161.0,6.8593,4096,1.0,36.62,2.22,273.2,14.2022
MC_BAYSN_NOSCATTER_SN000090.DAT,61460.1814,LSST-r,DDF,173248.0,5.7072,6144,1.0,36.84,2.07,644.3,14.4047
MC_BAYSN_NOSCATTER_SN000090.DAT,61460.2053,LSST-i,DDF,99163.2,4.636,4096,1.0,36.7,1.92,618.9,15.013
MC_BAYSN_NOSCATTER_SN000090.DAT,61462.1781,LSST-i,DDF,93383.3,4.547,4096,1.0,36.67,2.19,471.4,15.075
MC_BAYSN_NOSCATTER_SN000090.DAT,61463.201,LSST-r,DDF,162924.0,5.5948,4096,1.0,36.8,1.98,378.9,14.4745
MC_BAYSN_NOSCATTER_SN000090.DAT,61463.2249,LSST-i,DDF,88668.9,4.4376,4096,1.0,36.66,2.01,444.5,15.1272
MC_BAYSN_NOSCATTER_SN000090.DAT,61464.1239,LSST-i,DDF,84816.2,4.3369,4096,1.0,36.65,1.64,395.6,15.1807
MC_BAYSN_NOSCATTER_SN000090.DAT,61467.121,LSST-r,DDF,134062.0,5.2047,4096,1.0,36.74,1.53,279.0,14.6837
MC_BAYSN_NOSCATTER_SN000090.DAT,61467.1479,LSST-i,DDF,70585.0,3.9385,4096,1.0,36.66,1.54,388.5,15.3713
MC_BAYSN_NOSCATTER_SN000094.DAT,61370.1343,LSST-i,DDF,111904.0,4.8474,4096,1.0,36.71,1.23,638.4,14.8635
MC_BAYSN_NOSCATTER_SN000094.DAT,61372.1046,LSST-r,DDF,179086.0,4.2368,6144,1.0,37.5,1.55,374.0,14.3666
MC_BAYSN_NOSCATTER_SN000094.DAT,61372.1248,LSST-i,DDF,113009.0,4.9681,4096,1.0,36.66,1.49,375.9,14.8679
MC_BAYSN_NOSCATTER_SN000095.DAT,61389.2352,LSST-g,DDF,132598.0,1.9315,6144,1.0,38.88,2.01,522.6,14.6958
MC_BAYSN_NOSCATTER_SN000095.DAT,61389.248,LSST-i,DDF,87976.8,1.0248,4096,1.0,39.86,2.78,1984.0,15.1356
MC_BAYSN_NOSCATTER_SN000095.DAT,61389.2567,LSST-r,DDF,118429.0,1.1263,4096,1.0,39.94,2.66,1310.0,14.8256
MC_BAYSN_NOSCATTER_SN000095.DAT,61390.2434,LSST-g,DDF,154801.0,2.0491,4096,1.0,38.92,2.23,532.9,14.5256
MC_BAYSN_NOSCATTER_SN000095.DAT,61390.251,LSST-i,DDF,100965.0,1.1088,4096,1.0,39.82,2.43,1912.0,14.9918
MC_BAYSN_NOSCATTER_SN000095.DAT,61390.2607,LSST-r,DDF,134841.0,1.221,4096,1.0,39.9,2.21,1289.0,14.6698
MC_BAYSN_NOSCATTER_SN000095.DAT,61395.2676,LSST-g,DDF,236142.0,1.6214,4096,1.0,39.89,2.33,1373.0,14.0675
MC_BAYSN_NOSCATTER_SN000095.DAT,61395.2752,LSST-i,DDF,127736.0,0.85333,4096,1.0,40.63,2.01,2877.0,14.731
MC_BAYSN_NOSCATTER_SN000095.DAT,61395.2849,LSST-r,DDF,205904.0,1.0242,4096,1.0,40.74,2.15,2246.0,14.2191
MC_BAYSN_NOSCATTER_SN000095.DAT,61396.212,LSST-g,DDF,240923.0,2.4947,4096,1.0,39.01,2.84,1903.0,14.047
MC_BAYSN_NOSCATTER_SN000095.DAT,61396.2196,LSST-i,DDF,126600.0,1.2526,4096,1.0,39.81,2.06,2836.0,14.7437
MC_BAYSN_NOSCATTER_SN000095.DAT,61396.2293,LSST-r,DDF,211300.0,1.4993,4096,1.0,39.95,1.82,2784.0,14.1847
MC_BAYSN_NOSCATTER_SN000099.DAT,61460.0361,LSST-g,DDF,229822.0,2.2745,4096,1.0,39.12,1.66,511.9,14.0976
MC_BAYSN_NOSCATTER_SN000099.DAT,61460.05,LSST-i,DDF,127300.0,1.1877,4096,1.0,39.9,1.48,2111.0,14.7271
MC_BAYSN_NOSCATTER_SN000099.DAT,61460.0696,LSST-r,DDF,189564.0,1.3834,6144,1.0,40.0,1.87,2029.0,14.3031
MC_BAYSN_NOSCATTER_SN000100.DAT,61335.2392,LSST-r,DDF,217603.0,6.3374,4096,1.0,36.84,1.54,444.4,14.1488
MC_BAYSN_NOSCATTER_SN000100.DAT,61335.2636,LSST-i,DDF,129547.0,5.2238,4096,1.0,36.7,1.38,460.9,14.7254
MC_BAYSN_NOSCATTER_SN000100.DAT,61338.2238,LSST-i,DDF,119282.0,5.0583,4096,1.0,36.71,2.13,604.5,14.8091
MC_BAYSN_NOSCATTER_SN000100.DAT,61342.1425,LSST-g,DDF,222022.0,2.9199,4096,1.0,38.55,2.55,847.8,14.1337
MC_BAYSN_NOSCATTER_SN000100.DAT,61342.1491,LSST-i,DDF,103266.0,1.5044,4096,1.0,39.17,1.83,1527.0,14.968
MC_BAYSN_NOSCATTER_SN000100.DAT,61342.1589,LSST-r,DDF,205100.0,1.971,4096,1.0,39.32,2.26,1464.0,14.2256
